"","Eye","Head","Neck","Back","Trunk","Shoulder","Arm","Wrist","Hand(s)","Hand(s), except finger(s)","Finger(s), fingernail(s)","Upper extremities","Knee","Ankle","Foot","Toe, toenail","Lower extremities","Body systems","Multiple","all other","value"
"2702",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2703",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2704",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2705",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2706",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2707",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2708",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2709",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2710",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2711",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"2712",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2713",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2714",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2715",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2716",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2717",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
"2718",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2719",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2720",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2721",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2722",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2723",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2724",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2725",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"2726",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"2727",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"2728",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"2729",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2730",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2731",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2732",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2733",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"2734",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2735",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2736",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"2737",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2738",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2739",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2740",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"2741",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2742",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2743",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2744",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
"2745",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2746",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2747",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2748",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2749",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2750",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2751",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2752",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2753",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2754",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2755",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2756",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2757",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2758",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2759",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2760",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2761",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2762",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2763",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"2764",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2765",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2766",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2767",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2768",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"2769",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"2770",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2771",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2772",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2773",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2774",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2775",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2776",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2777",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2778",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2779",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2780",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2781",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2782",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2783",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2784",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2786",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2787",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"2788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2789",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2790",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2791",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2793",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2794",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2795",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2796",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2797",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2798",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2799",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2800",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2801",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2803",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2804",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2805",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2806",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2807",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2808",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2809",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2810",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2811",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2812",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2813",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2814",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2815",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"2816",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2817",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"2818",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2820",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2821",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2822",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2823",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2824",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2825",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2826",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2827",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2828",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2829",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2830",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2831",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2832",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"2834",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2835",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2836",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2837",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2838",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2841",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2842",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
"2843",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2844",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2845",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2846",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2847",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2848",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2849",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2850",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2851",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2852",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2853",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2854",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2855",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2856",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2857",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2858",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2859",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2860",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2861",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2863",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2864",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2865",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2866",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2867",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2868",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2869",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2870",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2871",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2872",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2873",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2874",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2875",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2876",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2877",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2878",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2879",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2880",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2881",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2882",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2883",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2884",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2885",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2886",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2887",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2888",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2889",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2890",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2891",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2892",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"2893",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2894",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2895",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2896",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2897",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2898",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2899",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2900",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2901",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2902",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2903",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2904",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2905",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2906",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2907",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2908",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2909",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2910",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2911",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2912",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2914",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"2915",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2916",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2917",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2918",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48
"2919",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2920",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2921",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"2922",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2923",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"2924",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"2925",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2926",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2927",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2928",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2929",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2930",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2931",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2932",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2933",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2934",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2935",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2936",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2937",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2938",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2939",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2940",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2941",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2942",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2943",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2944",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2945",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2946",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2947",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2948",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2949",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2950",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2951",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2952",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2953",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2954",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2955",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2956",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2957",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2958",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2959",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2961",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2962",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"2963",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2964",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2965",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"2966",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2967",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2968",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2969",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2970",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2971",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2972",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2973",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2974",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"2975",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"2976",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"2977",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2978",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"2979",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"2980",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"2981",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"2982",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"2983",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"2984",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2985",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"2986",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2987",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"2988",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"2989",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"2990",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2991",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"2993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2994",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"2995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2996",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2997",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"2998",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2999",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"3000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"3001",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"3002",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110
