"","Fractures","Sprains, strains, tears","Amputations","Bruise, contusions","Chemical burns and corrosions","Heat (thermal) burns","Soreness, pain","Cuts, lacerations","Punctures (except gunshot wounds)","Cuts, lacerations, punctures","Carpal tunnel syndrome","Tendonitis","With sprains","With fractures","Multiple traumatic injuries","all other","value"
"724",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"725",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"726",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"727",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"728",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"729",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"730",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"731",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"732",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"733",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"734",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"735",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"736",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"737",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"738",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"739",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"740",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"741",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
"742",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"743",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"744",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"745",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"746",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"747",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"748",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"749",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"750",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"751",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"752",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"753",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"754",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"755",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"756",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"757",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"758",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"759",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"760",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"761",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"762",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"763",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"764",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"765",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"766",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"767",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"769",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"770",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"771",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"772",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
"773",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"774",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"776",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"777",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"778",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"779",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"780",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"781",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"782",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"783",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"784",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"785",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"786",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"787",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"788",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"789",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"790",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"791",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"792",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"793",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"794",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
"795",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"796",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"797",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"798",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"799",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"800",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"802",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"803",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"804",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"805",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"806",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"807",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"808",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"809",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"810",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"811",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"812",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"813",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"814",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"815",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"816",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"817",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"818",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"819",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"820",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"821",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"822",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"823",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"824",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"825",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"826",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"827",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"828",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"829",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"830",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"831",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"832",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"833",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"834",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"835",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"836",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"837",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"838",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"839",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"840",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"841",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"842",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"843",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"844",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"845",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"846",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"847",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"848",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"849",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"850",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"851",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"852",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"853",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"854",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"855",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"856",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"857",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"858",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"859",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"860",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"861",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"862",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"863",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"864",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"865",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"866",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"867",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"869",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"870",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"871",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"872",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"874",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"875",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"876",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"877",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"878",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"879",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"880",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"881",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"882",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"883",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"884",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"885",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"886",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"887",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"888",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"889",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"890",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"891",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"892",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"893",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"895",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"896",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"898",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"900",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"902",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"903",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"904",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"905",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"906",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"909",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"912",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"913",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"914",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"916",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"919",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"923",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"925",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"926",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"927",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"928",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"930",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"931",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"932",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"933",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"934",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"935",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"936",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"937",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"938",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"939",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"941",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"942",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"943",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"944",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117
"945",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"946",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"947",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"948",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"949",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117
"950",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"951",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"952",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"953",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"954",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"955",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"956",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
"957",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"958",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"959",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"960",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
"961",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"962",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"963",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"964",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"965",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"966",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"967",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"968",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"969",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"970",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"971",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"972",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"973",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"974",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"975",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"976",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"977",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"978",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"979",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"980",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"981",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"982",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"983",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"984",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"985",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"986",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"987",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
"988",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
"990",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"991",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"992",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"993",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"995",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1001",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1002",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1003",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1004",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1005",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1006",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"1007",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1010",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1011",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1012",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1015",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1016",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1017",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1018",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1019",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1020",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180
"1021",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1022",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1024",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1025",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1026",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1027",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"1028",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"1029",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1030",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"1031",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1032",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1033",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1034",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1035",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1036",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1037",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1038",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1039",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
"1040",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1041",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1042",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1043",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1044",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1045",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1046",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1047",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
"1048",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1049",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1050",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1051",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1052",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1053",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1054",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"1055",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
"1056",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1057",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1058",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1059",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1060",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1061",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1062",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1063",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1064",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1065",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1066",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1067",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1068",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
"1069",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1070",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1071",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"1072",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1073",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1074",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1075",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1076",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1077",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1078",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"1079",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"1080",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1081",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1082",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1083",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1084",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1085",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1086",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1087",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1088",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1089",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1090",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
"1091",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1092",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30
"1093",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1094",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
