"","12AM-4AM"," 4AM-8AM","8AM-12PM","12PM-4PM","4PM-8PM","8PM-12AM","value"
"1599",0,0,0,1,0,0,59
"1600",0,0,0,1,0,0,4
"1601",0,0,0,1,0,0,3
"1602",0,0,0,1,0,0,6
"1603",0,0,0,1,0,0,3
"1604",0,0,0,1,0,0,2
"1605",0,0,0,1,0,0,4
"1606",0,0,0,1,0,0,5
"1607",0,0,0,1,0,0,5
"1608",0,0,0,1,0,0,26
"1609",0,0,0,1,0,0,18
"1610",0,0,0,1,0,0,4
"1611",0,0,0,1,0,0,30
"1612",0,0,0,1,0,0,4
"1613",0,0,0,1,0,0,6
"1614",0,0,0,1,0,0,3
"1615",0,0,0,1,0,0,4
"1616",0,0,0,1,0,0,13
"1617",0,0,0,1,0,0,10
"1618",0,0,0,1,0,0,5
"1619",0,0,0,1,0,0,8
"1620",0,0,0,1,0,0,7
"1621",0,0,0,1,0,0,10
"1622",0,0,0,1,0,0,3
"1623",0,0,0,1,0,0,5
"1624",0,0,0,1,0,0,4
"1625",0,0,0,1,0,0,2
"1626",0,0,0,1,0,0,21
"1627",0,0,0,1,0,0,7
"1628",0,0,0,1,0,0,2
"1629",0,0,0,1,0,0,10
"1630",0,0,0,1,0,0,5
"1631",0,0,0,1,0,0,6
"1632",0,0,0,1,0,0,6
"1633",0,0,0,1,0,0,4
"1634",0,0,0,1,0,0,4
"1635",0,0,0,1,0,0,90
"1636",0,0,0,1,0,0,3
"1637",0,0,0,1,0,0,2
"1638",0,0,0,1,0,0,4
"1639",0,0,0,1,0,0,5
"1640",0,0,0,1,0,0,3
"1641",0,0,0,1,0,0,6
"1642",0,0,0,1,0,0,4
"1643",0,0,0,1,0,0,3
"1644",0,0,0,1,0,0,2
"1645",0,0,0,1,0,0,6
"1646",0,0,0,1,0,0,2
"1647",0,0,0,1,0,0,7
"1648",0,0,0,1,0,0,2
"1649",0,0,0,1,0,0,4
"1650",0,0,0,1,0,0,3
"1651",0,0,0,1,0,0,3
"1652",0,0,0,1,0,0,1
"1653",0,0,0,1,0,0,7
"1654",0,0,0,1,0,0,4
"1655",0,0,0,1,0,0,3
"1656",0,0,0,1,0,0,28
"1657",0,0,0,1,0,0,2
"1658",0,0,0,1,0,0,5
"1659",0,0,0,1,0,0,27
"1660",0,0,0,1,0,0,8
"1661",0,0,0,1,0,0,5
"1662",0,0,0,1,0,0,6
"1663",0,0,0,0,1,0,7
"1664",0,0,0,0,1,0,17
"1665",0,0,0,0,1,0,3
"1666",0,0,0,0,1,0,4
"1667",0,0,0,0,1,0,6
"1668",0,0,0,0,1,0,8
"1669",0,0,0,0,1,0,5
"1670",0,0,0,0,1,0,6
"1671",0,0,0,0,1,0,3
"1672",0,0,0,0,1,0,14
"1673",0,0,0,0,1,0,3
"1674",0,0,0,0,1,0,4
"1675",0,0,0,0,1,0,3
"1676",0,0,0,0,1,0,4
"1677",0,0,0,0,1,0,2
"1678",0,0,0,0,1,0,5
"1679",0,0,0,0,1,0,6
"1680",0,0,0,0,1,0,7
"1681",0,0,0,0,1,0,7
"1682",0,0,0,0,1,0,8
"1683",0,0,0,0,1,0,14
"1684",0,0,0,0,1,0,8
"1685",0,0,0,0,1,0,2
"1686",0,0,0,0,1,0,10
"1687",0,0,0,0,1,0,14
"1688",0,0,0,0,1,0,40
"1689",0,0,0,0,1,0,9
"1690",0,0,0,0,1,0,7
"1691",0,0,0,0,1,0,17
"1692",0,0,0,0,1,0,3
"1693",0,0,0,0,1,0,15
"1694",0,0,0,0,1,0,4
"1695",0,0,0,0,1,0,5
"1696",0,0,0,0,1,0,2
"1697",0,0,0,0,1,0,7
"1698",0,0,0,0,1,0,1
"1699",0,0,0,0,1,0,4
"1700",0,0,0,0,1,0,15
"1701",0,0,0,0,1,0,5
"1702",0,0,0,0,1,0,8
"1703",0,0,0,0,1,0,6
"1704",0,0,0,0,1,0,6
"1705",0,0,0,0,1,0,5
"1706",0,0,0,0,1,0,10
"1707",0,0,0,0,1,0,4
"1708",0,0,0,0,1,0,5
"1709",0,0,0,0,1,0,5
"1710",0,0,0,0,1,0,8
"1711",0,0,0,0,1,0,5
"1712",0,0,0,0,1,0,8
"1713",0,0,0,0,1,0,11
"1714",0,0,0,0,1,0,2
"1715",0,0,0,0,1,0,7
"1716",0,0,0,0,1,0,26
"1717",0,0,0,0,1,0,9
"1718",0,0,0,0,1,0,24
"1719",0,0,0,0,1,0,10
"1720",0,0,0,0,1,0,20
"1721",0,0,0,0,1,0,6
"1722",0,0,0,0,1,0,5
"1723",0,0,0,0,1,0,3
"1724",0,0,0,0,1,0,14
"1725",0,0,0,0,1,0,3
"1726",0,0,0,0,1,0,4
"1727",0,0,0,0,1,0,3
"1728",0,0,0,0,1,0,10
"1729",0,0,0,0,1,0,2
"1730",0,0,0,0,1,0,4
"1731",0,0,0,0,1,0,2
"1732",0,0,0,0,1,0,2
"1733",0,0,0,0,1,0,5
"1734",0,0,0,0,1,0,3
"1735",0,0,0,0,1,0,7
"1736",0,0,0,0,1,0,9
"1737",0,0,0,0,1,0,7
"1738",0,0,0,0,1,0,10
"1739",0,0,0,0,1,0,3
"1740",0,0,0,0,1,0,6
"1741",0,0,0,0,1,0,9
"1742",0,0,0,0,1,0,23
"1743",0,0,0,0,1,0,18
"1744",0,0,0,0,1,0,17
"1745",0,0,0,0,1,0,3
"1746",0,0,0,0,1,0,3
"1747",0,0,0,0,1,0,21
"1748",0,0,0,0,1,0,3
"1749",0,0,0,0,1,0,5
"1750",0,0,0,0,1,0,15
"1751",0,0,0,0,1,0,4
"1752",0,0,0,0,1,0,5
"1753",0,0,0,0,1,0,5
"1754",0,0,0,0,1,0,6
"1755",0,0,0,0,1,0,2
"1756",0,0,0,0,1,0,7
"1757",0,0,0,0,1,0,1
"1758",0,0,0,0,1,0,5
"1759",0,0,0,0,1,0,10
"1760",0,0,0,0,1,0,12
"1761",0,0,0,0,1,0,7
"1762",0,0,0,0,1,0,8
"1763",0,0,0,0,1,0,10
"1764",0,0,0,0,1,0,2
"1765",0,0,0,0,1,0,3
"1766",0,0,0,0,1,0,3
"1767",0,0,0,0,1,0,55
"1768",0,0,0,0,1,0,21
"1769",0,0,0,0,1,0,42
"1770",0,0,0,0,1,0,28
"1771",0,0,0,0,1,0,4
"1772",0,0,0,0,1,0,15
"1773",0,0,0,0,1,0,5
"1774",0,0,0,0,1,0,8
"1775",0,0,0,0,1,0,6
"1776",0,0,0,0,1,0,6
"1777",0,0,0,0,1,0,5
"1778",0,0,0,0,1,0,3
"1779",0,0,0,0,1,0,7
"1780",0,0,0,0,1,0,5
"1781",0,0,0,0,1,0,7
"1782",0,0,0,0,1,0,5
"1783",0,0,0,0,1,0,10
"1784",0,0,0,0,1,0,4
"1785",0,0,0,0,1,0,4
"1786",0,0,0,0,1,0,4
"1787",0,0,0,0,1,0,6
"1788",0,0,0,0,1,0,5
"1789",0,0,0,0,1,0,4
"1790",0,0,0,0,1,0,20
"1791",0,0,0,0,1,0,62
"1792",0,0,0,0,1,0,3
"1793",0,0,0,0,1,0,6
"1794",0,0,0,0,1,0,3
"1795",0,0,0,0,1,0,7
"1796",0,0,0,0,1,0,5
"1797",0,0,0,0,1,0,3
"1798",0,0,0,0,1,0,8
"1799",0,0,0,0,1,0,5
"1800",0,0,0,0,1,0,8
"1801",0,0,0,0,1,0,11
"1802",0,0,0,0,1,0,8
"1803",0,0,0,0,1,0,2
"1804",0,0,0,0,1,0,7
"1805",0,0,0,0,1,0,5
"1806",0,0,0,0,1,0,26
"1807",0,0,0,0,1,0,9
"1808",0,0,0,0,1,0,5
"1809",0,0,0,0,1,0,29
"1810",0,0,0,0,1,0,10
"1811",0,0,0,0,1,0,10
"1812",0,0,0,0,1,0,9
"1813",0,0,0,0,1,0,6
"1814",0,0,0,0,1,0,11
"1815",0,0,0,0,1,0,7
"1816",0,0,0,0,1,0,2
"1817",0,0,0,0,1,0,3
"1818",0,0,0,0,1,0,1
"1819",0,0,0,0,1,0,7
"1820",0,0,0,0,1,0,12
"1821",0,0,0,0,1,0,8
"1822",0,0,0,0,1,0,8
"1823",0,0,0,0,1,0,2
"1824",0,0,0,0,1,0,10
"1825",0,0,0,0,1,0,6
"1826",0,0,0,0,1,0,2
"1827",0,0,0,0,1,0,14
"1828",0,0,0,0,1,0,3
"1829",0,0,0,0,1,0,15
"1830",0,0,0,0,1,0,24
"1831",0,0,0,0,1,0,10
"1832",0,0,0,0,1,0,20
"1833",0,0,0,0,1,0,6
"1834",0,0,0,0,1,0,5
"1835",0,0,0,0,1,0,4
"1836",0,0,0,0,1,0,1
"1837",0,0,0,0,1,0,4
"1838",0,0,0,0,1,0,3
"1839",0,0,0,0,1,0,2
"1840",0,0,0,0,1,0,3
"1841",0,0,0,0,1,0,21
"1842",0,0,0,0,1,0,3
"1843",0,0,0,0,1,0,1
"1844",0,0,0,0,1,0,3
"1845",0,0,0,0,1,0,4
"1846",0,0,0,0,1,0,5
"1847",0,0,0,0,1,0,3
"1848",0,0,0,0,1,0,6
"1849",0,0,0,0,1,0,3
"1850",0,0,0,0,1,0,1
"1851",0,0,0,0,1,0,16
"1852",0,0,0,0,1,0,5
"1853",0,0,0,0,1,0,3
"1854",0,0,0,0,1,0,5
"1855",0,0,0,0,1,0,9
"1856",0,0,0,0,1,0,16
"1857",0,0,0,0,1,0,13
"1858",0,0,0,0,1,0,7
"1859",0,0,0,0,1,0,4
"1860",0,0,0,0,1,0,4
"1861",0,0,0,0,1,0,11
"1862",0,0,0,0,1,0,4
"1863",0,0,0,0,1,0,4
"1864",0,0,0,0,1,0,10
"1865",0,0,0,0,1,0,2
"1866",0,0,0,0,1,0,4
"1867",0,0,0,0,1,0,2
"1868",0,0,0,0,1,0,5
"1869",0,0,0,0,1,0,8
"1870",0,0,0,0,1,0,4
"1871",0,0,0,0,1,0,2
"1872",0,0,0,0,1,0,5
"1873",0,0,0,0,1,0,3
"1874",0,0,0,0,1,0,7
"1875",0,0,0,0,1,0,9
"1876",0,0,0,0,1,0,13
"1877",0,0,0,0,1,0,2
"1878",0,0,0,0,1,0,4
"1879",0,0,0,0,1,0,12
"1880",0,0,0,0,1,0,5
"1881",0,0,0,0,1,0,1
"1882",0,0,0,0,1,0,2
"1883",0,0,0,0,1,0,4
"1884",0,0,0,0,1,0,68
"1885",0,0,0,0,1,0,7
"1886",0,0,0,0,1,0,4
"1887",0,0,0,0,1,0,2
"1888",0,0,0,0,1,0,5
"1889",0,0,0,0,1,0,20
"1890",0,0,0,0,1,0,6
"1891",0,0,0,0,1,0,35
"1892",0,0,0,0,1,0,10
"1893",0,0,0,0,1,0,7
"1894",0,0,0,0,1,0,2
"1895",0,0,0,0,1,0,3
"1896",0,0,0,0,1,0,90
"1897",0,0,0,0,1,0,4
"1898",0,0,0,0,1,0,2
"1899",0,0,0,0,1,0,3
"1900",0,0,0,0,1,0,30
"1901",0,0,0,0,1,0,1
"1902",0,0,0,0,1,0,30
"1903",0,0,0,0,1,0,9
"1904",0,0,0,0,1,0,3
"1905",0,0,0,0,1,0,43
"1906",0,0,0,0,1,0,5
"1907",0,0,0,0,1,0,14
"1908",0,0,0,0,1,0,28
"1909",0,0,0,0,1,0,36
"1910",0,0,0,0,1,0,5
"1911",0,0,0,0,1,0,9
"1912",0,0,0,0,1,0,14
"1913",0,0,0,0,1,0,19
"1914",0,0,0,0,1,0,3
"1915",0,0,0,0,1,0,2
"1916",0,0,0,0,1,0,3
"1917",0,0,0,0,1,0,30
"1918",0,0,0,0,1,0,3
"1919",0,0,0,0,1,0,10
"1920",0,0,0,0,1,0,7
"1921",0,0,0,0,1,0,5
"1922",0,0,0,0,1,0,5
"1923",0,0,0,0,1,0,3
"1924",0,0,0,0,1,0,10
"1925",0,0,0,0,1,0,4
"1926",0,0,0,0,1,0,8
"1927",0,0,0,0,1,0,4
"1928",0,0,0,0,1,0,3
"1929",0,0,0,0,1,0,6
"1930",0,0,0,0,1,0,3
"1931",0,0,0,0,1,0,3
"1932",0,0,0,0,1,0,2
"1933",0,0,0,0,1,0,4
"1934",0,0,0,0,1,0,6
"1935",0,0,0,0,1,0,4
"1936",0,0,0,0,1,0,25
"1937",0,0,0,0,1,0,9
"1938",0,0,0,0,1,0,7
"1939",0,0,0,0,1,0,5
"1940",0,0,0,0,1,0,10
"1941",0,0,0,0,1,0,3
"1942",0,0,0,0,1,0,4
"1943",0,0,0,0,1,0,15
"1944",0,0,0,0,1,0,12
"1945",0,0,0,0,1,0,2
"1946",0,0,0,0,1,0,2
"1947",0,0,0,0,1,0,2
"1948",0,0,0,0,1,0,14
"1949",0,0,0,0,1,0,6
"1950",0,0,0,0,1,0,7
"1951",0,0,0,0,1,0,5
"1952",0,0,0,0,1,0,147
"1953",0,0,0,0,1,0,5
"1954",0,0,0,0,1,0,2
"1955",0,0,0,0,1,0,3
"1956",0,0,0,0,1,0,4
"1957",0,0,0,0,1,0,7
"1958",0,0,0,0,1,0,2
"1959",0,0,0,0,1,0,2
"1960",0,0,0,0,1,0,14
"1961",0,0,0,0,1,0,2
"1962",0,0,0,0,1,0,2
"1963",0,0,0,0,1,0,2
"1964",0,0,0,0,1,0,2
"1965",0,0,0,0,1,0,95
"1966",0,0,0,0,1,0,10
"1967",0,0,0,0,1,0,5
"1968",0,0,0,0,1,0,3
"1969",0,0,0,0,1,0,1
"1970",0,0,0,0,1,0,7
"1971",0,0,0,0,1,0,3
"1972",0,0,0,0,1,0,3
"1973",0,0,0,0,1,0,30
"1974",0,0,0,0,1,0,9
"1975",0,0,0,0,1,0,3
"1976",0,0,0,0,1,0,9
"1977",0,0,0,0,1,0,48
"1978",0,0,0,0,1,0,25
"1979",0,0,0,0,1,0,3
"1980",0,0,0,0,1,0,3
"1981",0,0,0,0,1,0,2
"1982",0,0,0,0,1,0,3
"1983",0,0,0,0,1,0,4
"1984",0,0,0,0,1,0,3
"1985",0,0,0,0,1,0,10
"1986",0,0,0,0,1,0,3
"1987",0,0,0,0,1,0,7
"1988",0,0,0,0,1,0,4
"1989",0,0,0,0,1,0,16
"1990",0,0,0,0,1,0,4
"1991",0,0,0,0,1,0,6
"1992",0,0,0,0,1,0,5
"1993",0,0,0,0,1,0,10
"1994",0,0,0,0,1,0,6
"1995",0,0,0,0,1,0,4
"1996",0,0,0,0,1,0,5
"1997",0,0,0,0,1,0,2
"1998",0,0,0,0,1,0,8
"1999",0,0,0,0,1,0,13
"2000",0,0,0,0,1,0,2
"2001",0,0,0,0,1,0,4
"2002",0,0,0,0,1,0,47
"2003",0,0,0,0,1,0,2
"2004",0,0,0,0,1,0,7
"2005",0,0,0,0,1,0,5
"2006",0,0,0,0,1,0,3
"2007",0,0,0,0,1,0,5
"2008",0,0,0,0,1,0,2
"2009",0,0,0,0,1,0,7
"2010",0,0,0,0,1,0,3
"2011",0,0,0,0,1,0,2
"2012",0,0,0,0,1,0,2
"2013",0,0,0,0,1,0,6
"2014",0,0,0,0,1,0,4
"2015",0,0,0,0,1,0,4
"2016",0,0,0,0,1,0,7
"2017",0,0,0,0,1,0,2
"2018",0,0,0,0,1,0,5
"2019",0,0,0,0,1,0,2
"2020",0,0,0,0,1,0,7
"2021",0,0,0,0,1,0,43
"2022",0,0,0,0,1,0,2
"2023",0,0,0,0,1,0,3
"2024",0,0,0,0,1,0,1
"2025",0,0,0,0,1,0,6
"2026",0,0,0,0,1,0,2
"2027",0,0,0,0,1,0,7
"2028",0,0,0,0,1,0,5
"2029",0,0,0,0,1,0,4
"2030",0,0,0,0,1,0,3
"2031",0,0,0,0,1,0,1
"2032",0,0,0,0,1,0,9
"2033",0,0,0,0,1,0,3
"2034",0,0,0,0,1,0,120
"2035",0,0,0,0,1,0,4
"2036",0,0,0,0,1,0,3
"2037",0,0,0,0,1,0,7
"2038",0,0,0,0,1,0,14
"2039",0,0,0,0,1,0,4
"2040",0,0,0,0,1,0,1
"2041",0,0,0,0,1,0,4
"2042",0,0,0,0,1,0,7
"2043",0,0,0,0,1,0,3
"2044",0,0,0,0,1,0,2
"2045",0,0,0,0,1,0,6
"2046",0,0,0,0,1,0,20
"2047",0,0,0,0,1,0,9
"2048",0,0,0,0,1,0,147
"2049",0,0,0,0,1,0,3
"2050",0,0,0,0,1,0,2
"2051",0,0,0,0,1,0,3
"2052",0,0,0,0,1,0,5
"2053",0,0,0,0,1,0,2
"2054",0,0,0,0,1,0,6
"2055",0,0,0,0,1,0,3
"2056",0,0,0,0,1,0,2
"2057",0,0,0,0,1,0,4
"2058",0,0,0,0,1,0,10
"2059",0,0,0,0,1,0,3
"2060",0,0,0,0,1,0,4
"2061",0,0,0,0,1,0,8
"2062",0,0,0,0,1,0,95
"2063",0,0,0,0,1,0,8
"2064",0,0,0,0,1,0,12
"2065",0,0,0,0,1,0,9
"2066",0,0,0,0,1,0,2
"2067",0,0,0,0,1,0,2
"2068",0,0,0,0,1,0,2
"2069",0,0,0,0,1,0,10
"2070",0,0,0,0,1,0,7
"2071",0,0,0,0,1,0,15
"2072",0,0,0,0,1,0,3
"2073",0,0,0,0,1,0,4
"2074",0,0,0,0,1,0,5
"2075",0,0,0,0,1,0,14
"2076",0,0,0,0,1,0,20
"2077",0,0,0,0,1,0,5
"2078",0,0,0,0,1,0,14
"2079",0,0,0,0,1,0,2
"2080",0,0,0,0,1,0,2
"2081",0,0,0,0,1,0,4
"2082",0,0,0,0,1,0,3
"2083",0,0,0,0,1,0,3
"2084",0,0,0,0,1,0,1
"2085",0,0,0,0,1,0,52
"2086",0,0,0,0,1,0,4
"2087",0,0,0,0,1,0,5
"2088",0,0,0,0,1,0,4
"2089",0,0,0,0,1,0,2
"2090",0,0,0,0,1,0,2
"2091",0,0,0,0,1,0,2
"2092",0,0,0,0,1,0,7
"2093",0,0,0,0,1,0,20
"2094",0,0,0,0,1,0,6
"2095",0,0,0,0,1,0,21
"2096",0,0,0,0,1,0,11
"2097",0,0,0,0,1,0,3
"2098",0,0,0,0,1,0,3
"2099",0,0,0,0,1,0,6
"2100",0,0,0,0,1,0,5
"2101",0,0,0,0,1,0,14
"2102",0,0,0,0,1,0,9
"2103",0,0,0,0,1,0,5
"2104",0,0,0,0,1,0,7
"2105",0,0,0,0,1,0,14
"2106",0,0,0,0,1,0,4
"2107",0,0,0,0,1,0,15
"2108",0,0,0,0,1,0,3
"2109",0,0,0,0,1,0,3
"2110",0,0,0,0,1,0,3
"2111",0,0,0,0,1,0,5
"2112",0,0,0,0,1,0,5
"2113",0,0,0,0,1,0,2
"2114",0,0,0,0,1,0,2
"2115",0,0,0,0,1,0,3
"2116",0,0,0,0,1,0,2
"2117",0,0,0,0,1,0,5
"2118",0,0,0,0,1,0,4
"2119",0,0,0,0,1,0,2
"2120",0,0,0,0,1,0,6
"2121",0,0,0,0,1,0,3
"2122",0,0,0,0,1,0,3
"2123",0,0,0,0,1,0,36
"2124",0,0,0,0,1,0,3
"2125",0,0,0,0,1,0,30
"2126",0,0,0,0,1,0,28
"2127",0,0,0,0,1,0,9
"2128",0,0,0,0,1,0,8
"2129",0,0,0,0,1,0,8
"2130",0,0,0,0,1,0,7
"2131",0,0,0,0,1,0,4
"2132",0,0,0,0,1,0,2
"2133",0,0,0,0,1,0,3
"2134",0,0,0,0,1,0,3
"2135",0,0,0,0,1,0,4
"2136",0,0,0,0,1,0,5
"2137",0,0,0,0,1,0,7
"2138",0,0,0,0,1,0,2
"2139",0,0,0,0,1,0,3
"2140",0,0,0,0,1,0,6
"2141",0,0,0,0,1,0,6
"2142",0,0,0,0,1,0,5
"2143",0,0,0,0,1,0,3
"2144",0,0,0,0,1,0,2
"2145",0,0,0,0,1,0,4
"2146",0,0,0,0,1,0,9
"2147",0,0,0,0,1,0,28
"2148",0,0,0,0,1,0,6
"2149",0,0,0,0,1,0,1
"2150",0,0,0,0,1,0,3
"2151",0,0,0,0,1,0,7
"2152",0,0,0,0,1,0,3
"2153",0,0,0,0,1,0,10
"2154",0,0,0,0,1,0,3
"2155",0,0,0,0,1,0,14
"2156",0,0,0,0,1,0,6
"2157",0,0,0,0,1,0,3
"2158",0,0,0,0,1,0,4
"2159",0,0,0,0,1,0,6
"2160",0,0,0,0,1,0,2
"2161",0,0,0,0,1,0,4
"2162",0,0,0,0,1,0,3
"2163",0,0,0,0,1,0,9
"2164",0,0,0,0,1,0,4
"2165",0,0,0,0,1,0,2
"2166",0,0,0,0,1,0,2
"2167",0,0,0,0,1,0,16
"2168",0,0,0,0,1,0,8
"2169",0,0,0,0,1,0,9
"2170",0,0,0,0,1,0,2
"2171",0,0,0,0,1,0,4
"2172",0,0,0,0,0,1,14
"2173",0,0,0,0,0,1,10
"2174",0,0,0,0,0,1,6
"2175",0,0,0,0,0,1,9
"2176",0,0,0,0,0,1,4
"2177",0,0,0,0,0,1,13
"2178",0,0,0,0,0,1,9
"2179",0,0,0,0,0,1,12
"2180",0,0,0,0,0,1,180
"2181",0,0,0,0,0,1,6
"2182",0,0,0,0,0,1,3
"2183",0,0,0,0,0,1,1
"2184",0,0,0,0,0,1,20
"2185",0,0,0,0,0,1,9
"2186",0,0,0,0,0,1,18
"2187",0,0,0,0,0,1,10
"2188",0,0,0,0,0,1,17
"2189",0,0,0,0,0,1,25
"2190",0,0,0,0,0,1,14
"2191",0,0,0,0,0,1,1
"2192",0,0,0,0,0,1,13
"2193",0,0,0,0,0,1,67
"2194",0,0,0,0,0,1,14
"2195",0,0,0,0,0,1,7
"2196",0,0,0,0,0,1,4
"2197",0,0,0,0,0,1,6
"2198",0,0,0,0,0,1,13
"2199",0,0,0,0,0,1,4
"2200",0,0,0,0,0,1,2
"2201",0,0,0,0,0,1,2
"2202",0,0,0,0,0,1,5
"2203",0,0,0,0,0,1,4
"2204",0,0,0,0,0,1,5
"2205",0,0,0,0,0,1,4
"2206",0,0,0,0,0,1,7
"2207",0,0,0,0,0,1,5
"2208",0,0,0,0,0,1,9
"2209",0,0,0,0,0,1,11
"2210",0,0,0,0,0,1,9
"2211",0,0,0,0,0,1,17
"2212",0,0,0,0,0,1,12
"2213",0,0,0,0,0,1,3
"2214",0,0,0,0,0,1,47
"2215",0,0,0,0,0,1,10
"2216",0,0,0,0,0,1,8
"2217",0,0,0,0,0,1,11
"2218",0,0,0,0,0,1,40
"2219",0,0,0,0,0,1,9
"2220",0,0,0,0,0,1,13
"2221",0,0,0,0,0,1,9
"2222",0,0,0,0,0,1,12
"2223",0,0,0,0,0,1,180
"2224",0,0,0,0,0,1,14
"2225",0,0,0,0,0,1,6
"2226",0,0,0,0,0,1,3
"2227",0,0,0,0,0,1,3
"2228",0,0,0,0,0,1,12
"2229",0,0,0,0,0,1,2
"2230",0,0,0,0,0,1,22
"2231",0,0,0,0,0,1,30
"2232",0,0,0,0,0,1,5
"2233",0,0,0,0,0,1,1
"2234",0,0,0,0,0,1,8
"2235",0,0,0,0,0,1,5
"2236",0,0,0,0,0,1,14
"2237",0,0,0,0,0,1,7
"2238",0,0,0,0,0,1,7
"2239",0,0,0,0,0,1,12
"2240",0,0,0,0,0,1,4
"2241",0,0,0,0,0,1,6
"2242",0,0,0,0,0,1,13
"2243",0,0,0,0,0,1,7
"2244",0,0,0,0,0,1,4
"2245",0,0,0,0,0,1,2
"2246",0,0,0,0,0,1,14
"2247",0,0,0,0,0,1,4
"2248",0,0,0,0,0,1,8
"2249",0,0,0,0,0,1,5
"2250",0,0,0,0,0,1,5
"2251",0,0,0,0,0,1,10
"2252",0,0,0,0,0,1,4
"2253",0,0,0,0,0,1,3
"2254",0,0,0,0,0,1,5
"2255",0,0,0,0,0,1,65
"2256",0,0,0,0,0,1,1
"2257",0,0,0,0,0,1,7
"2258",0,0,0,0,0,1,2
"2259",0,0,0,0,0,1,2
"2260",0,0,0,0,0,1,4
"2261",0,0,0,0,0,1,1
"2262",0,0,0,0,0,1,2
"2263",0,0,0,0,0,1,2
"2264",0,0,0,0,0,1,2
"2265",0,0,0,0,0,1,5
"2266",0,0,0,0,0,1,4
"2267",0,0,0,0,0,1,1
"2268",0,0,0,0,0,1,2
"2269",0,0,0,0,0,1,16
"2270",0,0,0,0,0,1,3
"2271",0,0,0,0,0,1,5
"2272",0,0,0,0,0,1,4
"2273",0,0,0,0,0,1,5
"2274",0,0,0,0,0,1,2
"2275",0,0,0,0,0,1,12
"2276",0,0,0,0,0,1,7
"2277",0,0,0,0,0,1,4
"2278",0,0,0,0,0,1,13
"2279",0,0,0,0,0,1,3
"2280",0,0,0,0,0,1,6
"2281",0,0,0,0,0,1,5
"2282",0,0,0,0,0,1,8
"2283",0,0,0,0,0,1,11
"2284",0,0,0,0,0,1,9
"2285",0,0,0,0,0,1,17
"2286",0,0,0,0,0,1,25
"2287",0,0,0,0,0,1,12
"2288",0,0,0,0,0,1,3
"2289",0,0,0,0,0,1,13
"2290",0,0,0,0,0,1,47
"2291",0,0,0,0,0,1,10
"2292",0,0,0,0,0,1,7
"2293",0,0,0,0,0,1,6
"2294",0,0,0,0,0,1,13
"2295",0,0,0,0,0,1,11
"2296",0,0,0,0,0,1,12
"2297",0,0,0,0,0,1,3
"2298",0,0,0,0,0,1,10
"2299",0,0,0,0,0,1,2
"2300",0,0,0,0,0,1,12
"2301",0,0,0,0,0,1,7
"2302",0,0,0,0,0,1,10
"2303",0,0,0,0,0,1,3
"2304",0,0,0,0,0,1,20
"2305",0,0,0,0,0,1,14
"2306",0,0,0,0,0,1,8
"2307",0,0,0,0,0,1,11
"2308",0,0,0,0,0,1,40
"2309",0,0,0,0,0,1,9
"2310",0,0,0,0,0,1,1
"2311",0,0,0,0,0,1,13
"2312",0,0,0,0,0,1,9
"2313",0,0,0,0,0,1,12
"2314",0,0,0,0,0,1,180
"2315",0,0,0,0,0,1,3
"2316",0,0,0,0,0,1,18
"2317",0,0,0,0,0,1,4
"2318",0,0,0,0,0,1,72
"2319",0,0,0,0,0,1,12
"2320",0,0,0,0,0,1,3
"2321",0,0,0,0,0,1,2
"2322",0,0,0,0,0,1,9
"2323",0,0,0,0,0,1,14
"2324",0,0,0,0,0,1,6
"2325",0,0,0,0,0,1,3
"2326",0,0,0,0,0,1,2
"2327",0,0,0,0,0,1,3
"2328",0,0,0,0,0,1,12
"2329",0,0,0,0,0,1,4
"2330",0,0,0,0,0,1,3
"2331",0,0,0,0,0,1,6
"2332",0,0,0,0,0,1,4
"2333",0,0,0,0,0,1,2
"2334",0,0,0,0,0,1,21
"2335",0,0,0,0,0,1,14
"2336",0,0,0,0,0,1,4
"2337",0,0,0,0,0,1,5
"2338",0,0,0,0,0,1,4
"2339",0,0,0,0,0,1,3
"2340",0,0,0,0,0,1,5
"2341",0,0,0,0,0,1,2
"2342",0,0,0,0,0,1,9
"2343",0,0,0,0,0,1,10
"2344",0,0,0,0,0,1,1
"2345",0,0,0,0,0,1,13
"2346",0,0,0,0,0,1,3
"2347",0,0,0,0,0,1,1
"2348",0,0,0,0,0,1,14
"2349",0,0,0,0,0,1,2
"2350",0,0,0,0,0,1,6
"2351",0,0,0,0,0,1,5
"2352",0,0,0,0,0,1,15
"2353",0,0,0,0,0,1,60
"2354",0,0,0,0,0,1,5
"2355",0,0,0,0,0,1,14
"2356",0,0,0,0,0,1,2
"2357",0,0,0,0,0,1,15
"2358",0,0,0,0,0,1,27
"2359",0,0,0,0,0,1,5
"2360",0,0,0,0,0,1,3
"2361",0,0,0,0,0,1,3
"2362",0,0,0,0,0,1,2
"2363",0,0,0,0,0,1,85
"2364",0,0,0,0,0,1,5
"2365",0,0,0,0,0,1,3
"2366",0,0,0,0,0,1,12
"2367",0,0,0,0,0,1,47
"2368",0,0,0,0,0,1,4
"2369",0,0,0,0,0,1,33
"2370",0,0,0,0,0,1,2
"2371",0,0,0,0,0,1,20
"2372",0,0,0,0,0,1,1
