"","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","value"
"1442",0,0,1,0,0,0,0,5
"1443",0,0,1,0,0,0,0,3
"1444",0,0,1,0,0,0,0,2
"1445",0,0,1,0,0,0,0,2
"1446",0,0,1,0,0,0,0,61
"1447",0,0,1,0,0,0,0,14
"1448",0,0,1,0,0,0,0,5
"1449",0,0,1,0,0,0,0,85
"1450",0,0,1,0,0,0,0,3
"1451",0,0,1,0,0,0,0,3
"1452",0,0,1,0,0,0,0,5
"1453",0,0,1,0,0,0,0,3
"1454",0,0,1,0,0,0,0,4
"1455",0,0,1,0,0,0,0,84
"1456",0,0,1,0,0,0,0,5
"1457",0,0,1,0,0,0,0,5
"1458",0,0,1,0,0,0,0,20
"1459",0,0,1,0,0,0,0,10
"1460",0,0,1,0,0,0,0,10
"1461",0,0,1,0,0,0,0,7
"1462",0,0,1,0,0,0,0,8
"1463",0,0,1,0,0,0,0,1
"1464",0,0,1,0,0,0,0,4
"1465",0,0,1,0,0,0,0,10
"1466",0,0,1,0,0,0,0,4
"1467",0,0,1,0,0,0,0,10
"1468",0,0,1,0,0,0,0,17
"1469",0,0,1,0,0,0,0,6
"1470",0,0,1,0,0,0,0,2
"1471",0,0,1,0,0,0,0,5
"1472",0,0,1,0,0,0,0,2
"1473",0,0,1,0,0,0,0,14
"1474",0,0,1,0,0,0,0,5
"1475",0,0,1,0,0,0,0,10
"1476",0,0,1,0,0,0,0,3
"1477",0,0,1,0,0,0,0,2
"1478",0,0,1,0,0,0,0,3
"1479",0,0,1,0,0,0,0,6
"1480",0,0,1,0,0,0,0,5
"1481",0,0,1,0,0,0,0,14
"1482",0,0,1,0,0,0,0,4
"1483",0,0,1,0,0,0,0,16
"1484",0,0,1,0,0,0,0,6
"1485",0,0,1,0,0,0,0,8
"1486",0,0,1,0,0,0,0,6
"1487",0,0,1,0,0,0,0,4
"1488",0,0,1,0,0,0,0,7
"1489",0,0,1,0,0,0,0,2
"1490",0,0,1,0,0,0,0,4
"1491",0,0,1,0,0,0,0,4
"1492",0,0,1,0,0,0,0,2
"1493",0,0,1,0,0,0,0,1
"1494",0,0,1,0,0,0,0,2
"1495",0,0,1,0,0,0,0,3
"1496",0,0,1,0,0,0,0,13
"1497",0,0,1,0,0,0,0,16
"1498",0,0,1,0,0,0,0,5
"1499",0,0,1,0,0,0,0,5
"1500",0,0,1,0,0,0,0,2
"1501",0,0,1,0,0,0,0,2
"1502",0,0,0,1,0,0,0,4
"1503",0,0,0,1,0,0,0,10
"1504",0,0,0,1,0,0,0,14
"1505",0,0,0,1,0,0,0,13
"1506",0,0,0,1,0,0,0,7
"1507",0,0,0,1,0,0,0,26
"1508",0,0,0,1,0,0,0,1
"1509",0,0,0,1,0,0,0,7
"1510",0,0,0,1,0,0,0,17
"1511",0,0,0,1,0,0,0,1
"1512",0,0,0,1,0,0,0,82
"1513",0,0,0,1,0,0,0,3
"1514",0,0,0,1,0,0,0,9
"1515",0,0,0,1,0,0,0,9
"1516",0,0,0,1,0,0,0,4
"1517",0,0,0,1,0,0,0,6
"1518",0,0,0,1,0,0,0,2
"1519",0,0,0,1,0,0,0,4
"1520",0,0,0,1,0,0,0,7
"1521",0,0,0,1,0,0,0,14
"1522",0,0,0,1,0,0,0,13
"1523",0,0,0,1,0,0,0,12
"1524",0,0,0,1,0,0,0,15
"1525",0,0,0,1,0,0,0,14
"1526",0,0,0,1,0,0,0,6
"1527",0,0,0,1,0,0,0,11
"1528",0,0,0,1,0,0,0,30
"1529",0,0,0,1,0,0,0,39
"1530",0,0,0,1,0,0,0,4
"1531",0,0,0,1,0,0,0,10
"1532",0,0,0,1,0,0,0,14
"1533",0,0,0,1,0,0,0,14
"1534",0,0,0,1,0,0,0,6
"1535",0,0,0,1,0,0,0,4
"1536",0,0,0,1,0,0,0,6
"1537",0,0,0,1,0,0,0,7
"1538",0,0,0,1,0,0,0,3
"1539",0,0,0,1,0,0,0,4
"1540",0,0,0,1,0,0,0,13
"1541",0,0,0,1,0,0,0,26
"1542",0,0,0,1,0,0,0,7
"1543",0,0,0,1,0,0,0,2
"1544",0,0,0,1,0,0,0,3
"1545",0,0,0,1,0,0,0,12
"1546",0,0,0,1,0,0,0,5
"1547",0,0,0,1,0,0,0,1
"1548",0,0,0,1,0,0,0,12
"1549",0,0,0,1,0,0,0,5
"1550",0,0,0,1,0,0,0,15
"1551",0,0,0,1,0,0,0,8
"1552",0,0,0,1,0,0,0,15
"1553",0,0,0,1,0,0,0,10
"1554",0,0,0,1,0,0,0,9
"1555",0,0,0,1,0,0,0,7
"1556",0,0,0,1,0,0,0,4
"1557",0,0,0,1,0,0,0,39
"1558",0,0,0,1,0,0,0,10
"1559",0,0,0,1,0,0,0,8
"1560",0,0,0,1,0,0,0,10
"1561",0,0,0,1,0,0,0,8
"1562",0,0,0,1,0,0,0,6
"1563",0,0,0,1,0,0,0,82
"1564",0,0,0,1,0,0,0,3
"1565",0,0,0,1,0,0,0,9
"1566",0,0,0,1,0,0,0,9
"1567",0,0,0,1,0,0,0,4
"1568",0,0,0,1,0,0,0,3
"1569",0,0,0,1,0,0,0,6
"1570",0,0,0,1,0,0,0,2
"1571",0,0,0,1,0,0,0,4
"1572",0,0,0,1,0,0,0,7
"1573",0,0,0,1,0,0,0,5
"1574",0,0,0,1,0,0,0,2
"1575",0,0,0,1,0,0,0,4
"1576",0,0,0,1,0,0,0,4
"1577",0,0,0,1,0,0,0,5
"1578",0,0,0,1,0,0,0,4
"1579",0,0,0,1,0,0,0,1
"1580",0,0,0,1,0,0,0,10
"1581",0,0,0,1,0,0,0,4
"1582",0,0,0,1,0,0,0,7
"1583",0,0,0,1,0,0,0,4
"1584",0,0,0,1,0,0,0,1
"1585",0,0,0,1,0,0,0,10
"1586",0,0,0,1,0,0,0,11
"1587",0,0,0,1,0,0,0,13
"1588",0,0,0,1,0,0,0,18
"1589",0,0,0,1,0,0,0,14
"1590",0,0,0,1,0,0,0,14
"1591",0,0,0,1,0,0,0,5
"1592",0,0,0,1,0,0,0,5
"1593",0,0,0,1,0,0,0,14
"1594",0,0,0,1,0,0,0,82
"1595",0,0,0,1,0,0,0,6
"1596",0,0,0,1,0,0,0,4
"1597",0,0,0,1,0,0,0,6
"1598",0,0,0,1,0,0,0,5
"1599",0,0,0,1,0,0,0,12
"1600",0,0,0,1,0,0,0,7
"1601",0,0,0,1,0,0,0,3
"1602",0,0,0,1,0,0,0,4
"1603",0,0,0,1,0,0,0,5
"1604",0,0,0,1,0,0,0,8
"1605",0,0,0,1,0,0,0,9
"1606",0,0,0,1,0,0,0,7
"1607",0,0,0,1,0,0,0,9
"1608",0,0,0,1,0,0,0,13
"1609",0,0,0,1,0,0,0,16
"1610",0,0,0,1,0,0,0,1
"1611",0,0,0,1,0,0,0,8
"1612",0,0,0,1,0,0,0,35
"1613",0,0,0,1,0,0,0,2
"1614",0,0,0,1,0,0,0,4
"1615",0,0,0,1,0,0,0,5
"1616",0,0,0,1,0,0,0,22
"1617",0,0,0,1,0,0,0,3
"1618",0,0,0,1,0,0,0,25
"1619",0,0,0,1,0,0,0,13
"1620",0,0,0,1,0,0,0,26
"1621",0,0,0,1,0,0,0,7
"1622",0,0,0,1,0,0,0,9
"1623",0,0,0,1,0,0,0,2
"1624",0,0,0,1,0,0,0,3
"1625",0,0,0,1,0,0,0,1
"1626",0,0,0,1,0,0,0,3
"1627",0,0,0,1,0,0,0,3
"1628",0,0,0,1,0,0,0,6
"1629",0,0,0,1,0,0,0,13
"1630",0,0,0,1,0,0,0,12
"1631",0,0,0,1,0,0,0,5
"1632",0,0,0,1,0,0,0,9
"1633",0,0,0,1,0,0,0,4
"1634",0,0,0,1,0,0,0,12
"1635",0,0,0,1,0,0,0,1
"1636",0,0,0,1,0,0,0,14
"1637",0,0,0,1,0,0,0,3
"1638",0,0,0,1,0,0,0,3
"1639",0,0,0,1,0,0,0,37
"1640",0,0,0,1,0,0,0,4
"1641",0,0,0,1,0,0,0,39
"1642",0,0,0,1,0,0,0,3
"1643",0,0,0,1,0,0,0,5
"1644",0,0,0,1,0,0,0,1
"1645",0,0,0,1,0,0,0,12
"1646",0,0,0,1,0,0,0,5
"1647",0,0,0,1,0,0,0,4
"1648",0,0,0,1,0,0,0,14
"1649",0,0,0,1,0,0,0,8
"1650",0,0,0,1,0,0,0,15
"1651",0,0,0,1,0,0,0,10
"1652",0,0,0,1,0,0,0,6
"1653",0,0,0,1,0,0,0,9
"1654",0,0,0,1,0,0,0,7
"1655",0,0,0,1,0,0,0,4
"1656",0,0,0,1,0,0,0,4
"1657",0,0,0,1,0,0,0,39
"1658",0,0,0,1,0,0,0,77
"1659",0,0,0,1,0,0,0,15
"1660",0,0,0,1,0,0,0,5
"1661",0,0,0,1,0,0,0,7
"1662",0,0,0,1,0,0,0,6
"1663",0,0,0,1,0,0,0,7
"1664",0,0,0,1,0,0,0,30
"1665",0,0,0,1,0,0,0,2
"1666",0,0,0,1,0,0,0,3
"1667",0,0,0,1,0,0,0,5
"1668",0,0,0,1,0,0,0,1
"1669",0,0,0,1,0,0,0,3
"1670",0,0,0,1,0,0,0,1
"1671",0,0,0,1,0,0,0,180
"1672",0,0,0,1,0,0,0,4
"1673",0,0,0,1,0,0,0,10
"1674",0,0,0,1,0,0,0,2
"1675",0,0,0,1,0,0,0,6
"1676",0,0,0,1,0,0,0,1
"1677",0,0,0,1,0,0,0,50
"1678",0,0,0,1,0,0,0,50
"1679",0,0,0,1,0,0,0,4
"1680",0,0,0,1,0,0,0,10
"1681",0,0,0,1,0,0,0,8
"1682",0,0,0,1,0,0,0,10
"1683",0,0,0,1,0,0,0,8
"1684",0,0,0,1,0,0,0,6
"1685",0,0,0,1,0,0,0,4
"1686",0,0,0,1,0,0,0,45
"1687",0,0,0,1,0,0,0,4
"1688",0,0,0,1,0,0,0,2
"1689",0,0,0,1,0,0,0,5
"1690",0,0,0,1,0,0,0,21
"1691",0,0,0,1,0,0,0,82
"1692",0,0,0,1,0,0,0,3
"1693",0,0,0,1,0,0,0,9
"1694",0,0,0,1,0,0,0,1
"1695",0,0,0,1,0,0,0,4
"1696",0,0,0,1,0,0,0,20
"1697",0,0,0,1,0,0,0,4
"1698",0,0,0,1,0,0,0,10
"1699",0,0,0,1,0,0,0,15
"1700",0,0,0,1,0,0,0,18
"1701",0,0,0,1,0,0,0,7
"1702",0,0,0,1,0,0,0,3
"1703",0,0,0,1,0,0,0,2
"1704",0,0,0,1,0,0,0,5
"1705",0,0,0,1,0,0,0,5
"1706",0,0,0,1,0,0,0,5
"1707",0,0,0,1,0,0,0,6
"1708",0,0,0,1,0,0,0,3
"1709",0,0,0,1,0,0,0,14
"1710",0,0,0,1,0,0,0,1
"1711",0,0,0,1,0,0,0,2
"1712",0,0,0,1,0,0,0,7
"1713",0,0,0,1,0,0,0,6
"1714",0,0,0,1,0,0,0,30
"1715",0,0,0,1,0,0,0,3
"1716",0,0,0,1,0,0,0,10
"1717",0,0,0,1,0,0,0,2
"1718",0,0,0,1,0,0,0,4
"1719",0,0,0,1,0,0,0,2
"1720",0,0,0,1,0,0,0,10
"1721",0,0,0,1,0,0,0,7
"1722",0,0,0,1,0,0,0,5
"1723",0,0,0,1,0,0,0,2
"1724",0,0,0,1,0,0,0,4
"1725",0,0,0,1,0,0,0,4
"1726",0,0,0,1,0,0,0,5
"1727",0,0,0,1,0,0,0,30
"1728",0,0,0,1,0,0,0,4
"1729",0,0,0,1,0,0,0,3
"1730",0,0,0,1,0,0,0,3
"1731",0,0,0,1,0,0,0,3
"1732",0,0,0,1,0,0,0,6
"1733",0,0,0,1,0,0,0,5
"1734",0,0,0,1,0,0,0,19
"1735",0,0,0,1,0,0,0,3
"1736",0,0,0,1,0,0,0,4
"1737",0,0,0,1,0,0,0,18
"1738",0,0,0,1,0,0,0,35
"1739",0,0,0,1,0,0,0,19
"1740",0,0,0,1,0,0,0,14
"1741",0,0,0,1,0,0,0,7
"1742",0,0,0,1,0,0,0,15
"1743",0,0,0,1,0,0,0,30
"1744",0,0,0,1,0,0,0,4
"1745",0,0,0,1,0,0,0,14
"1746",0,0,0,1,0,0,0,1
"1747",0,0,0,1,0,0,0,59
"1748",0,0,0,1,0,0,0,2
"1749",0,0,0,1,0,0,0,14
"1750",0,0,0,1,0,0,0,1
"1751",0,0,0,1,0,0,0,10
"1752",0,0,0,1,0,0,0,5
"1753",0,0,0,1,0,0,0,3
"1754",0,0,0,1,0,0,0,54
"1755",0,0,0,1,0,0,0,57
"1756",0,0,0,1,0,0,0,3
"1757",0,0,0,1,0,0,0,4
"1758",0,0,0,1,0,0,0,4
"1759",0,0,0,1,0,0,0,7
"1760",0,0,0,1,0,0,0,25
"1761",0,0,0,1,0,0,0,17
"1762",0,0,0,1,0,0,0,15
"1763",0,0,0,1,0,0,0,3
"1764",0,0,0,1,0,0,0,6
"1765",0,0,0,1,0,0,0,81
"1766",0,0,0,1,0,0,0,3
"1767",0,0,0,1,0,0,0,15
"1768",0,0,0,1,0,0,0,6
"1769",0,0,0,1,0,0,0,10
"1770",0,0,0,1,0,0,0,5
"1771",0,0,0,1,0,0,0,42
"1772",0,0,0,1,0,0,0,2
"1773",0,0,0,1,0,0,0,4
"1774",0,0,0,1,0,0,0,2
"1775",0,0,0,1,0,0,0,3
"1776",0,0,0,1,0,0,0,1
"1777",0,0,0,1,0,0,0,1
"1778",0,0,0,1,0,0,0,6
"1779",0,0,0,1,0,0,0,14
"1780",0,0,0,1,0,0,0,11
"1781",0,0,0,1,0,0,0,7
"1782",0,0,0,1,0,0,0,8
"1783",0,0,0,1,0,0,0,3
"1784",0,0,0,1,0,0,0,8
"1785",0,0,0,1,0,0,0,11
"1786",0,0,0,1,0,0,0,2
"1787",0,0,0,1,0,0,0,2
"1788",0,0,0,1,0,0,0,2
"1789",0,0,0,1,0,0,0,2
"1790",0,0,0,1,0,0,0,11
"1791",0,0,0,1,0,0,0,15
"1792",0,0,0,1,0,0,0,8
"1793",0,0,0,1,0,0,0,5
"1794",0,0,0,1,0,0,0,6
"1795",0,0,0,1,0,0,0,8
"1796",0,0,0,1,0,0,0,14
"1797",0,0,0,1,0,0,0,4
"1798",0,0,0,1,0,0,0,2
"1799",0,0,0,1,0,0,0,2
"1800",0,0,0,1,0,0,0,2
"1801",0,0,0,1,0,0,0,2
"1802",0,0,0,1,0,0,0,3
"1803",0,0,0,1,0,0,0,12
"1804",0,0,0,1,0,0,0,2
"1805",0,0,0,1,0,0,0,7
"1806",0,0,0,1,0,0,0,11
"1807",0,0,0,1,0,0,0,5
"1808",0,0,0,1,0,0,0,2
"1809",0,0,0,1,0,0,0,5
"1810",0,0,0,1,0,0,0,45
"1811",0,0,0,1,0,0,0,8
"1812",0,0,0,1,0,0,0,103
"1813",0,0,0,1,0,0,0,70
"1814",0,0,0,1,0,0,0,30
"1815",0,0,0,1,0,0,0,6
"1816",0,0,0,1,0,0,0,40
"1817",0,0,0,1,0,0,0,5
"1818",0,0,0,1,0,0,0,4
"1819",0,0,0,1,0,0,0,10
"1820",0,0,0,1,0,0,0,6
"1821",0,0,0,1,0,0,0,1
"1822",0,0,0,1,0,0,0,19
"1823",0,0,0,1,0,0,0,20
"1824",0,0,0,1,0,0,0,6
"1825",0,0,0,1,0,0,0,4
"1826",0,0,0,1,0,0,0,5
"1827",0,0,0,1,0,0,0,16
"1828",0,0,0,1,0,0,0,7
"1829",0,0,0,1,0,0,0,7
"1830",0,0,0,1,0,0,0,4
"1831",0,0,0,1,0,0,0,11
"1832",0,0,0,1,0,0,0,15
"1833",0,0,0,1,0,0,0,19
"1834",0,0,0,1,0,0,0,9
"1835",0,0,0,1,0,0,0,2
"1836",0,0,0,1,0,0,0,3
"1837",0,0,0,1,0,0,0,8
"1838",0,0,0,1,0,0,0,19
"1839",0,0,0,1,0,0,0,20
"1840",0,0,0,1,0,0,0,4
"1841",0,0,0,1,0,0,0,5
"1842",0,0,0,1,0,0,0,7
"1843",0,0,0,1,0,0,0,3
"1844",0,0,0,1,0,0,0,5
"1845",0,0,0,1,0,0,0,20
"1846",0,0,0,1,0,0,0,2
"1847",0,0,0,1,0,0,0,20
"1848",0,0,0,1,0,0,0,13
"1849",0,0,0,1,0,0,0,6
"1850",0,0,0,1,0,0,0,2
"1851",0,0,0,1,0,0,0,5
"1852",0,0,0,1,0,0,0,5
"1853",0,0,0,1,0,0,0,3
"1854",0,0,0,1,0,0,0,5
"1855",0,0,0,1,0,0,0,105
"1856",0,0,0,1,0,0,0,6
"1857",0,0,0,1,0,0,0,5
"1858",0,0,0,1,0,0,0,4
"1859",0,0,0,1,0,0,0,60
"1860",0,0,0,1,0,0,0,19
"1861",0,0,0,1,0,0,0,12
"1862",0,0,0,1,0,0,0,11
"1863",0,0,0,1,0,0,0,7
"1864",0,0,0,1,0,0,0,14
"1865",0,0,0,1,0,0,0,8
"1866",0,0,0,1,0,0,0,5
"1867",0,0,0,1,0,0,0,2
"1868",0,0,0,1,0,0,0,160
"1869",0,0,0,1,0,0,0,1
"1870",0,0,0,1,0,0,0,1
"1871",0,0,0,1,0,0,0,3
"1872",0,0,0,1,0,0,0,7
"1873",0,0,0,1,0,0,0,20
"1874",0,0,0,1,0,0,0,12
"1875",0,0,0,1,0,0,0,3
"1876",0,0,0,1,0,0,0,6
"1877",0,0,0,1,0,0,0,4
"1878",0,0,0,1,0,0,0,3
"1879",0,0,0,1,0,0,0,4
"1880",0,0,0,1,0,0,0,3
"1881",0,0,0,1,0,0,0,8
"1882",0,0,0,1,0,0,0,4
"1883",0,0,0,1,0,0,0,3
"1884",0,0,0,1,0,0,0,35
"1885",0,0,0,1,0,0,0,6
"1886",0,0,0,1,0,0,0,21
"1887",0,0,0,1,0,0,0,3
"1888",0,0,0,1,0,0,0,8
"1889",0,0,0,1,0,0,0,7
"1890",0,0,0,1,0,0,0,10
"1891",0,0,0,1,0,0,0,5
"1892",0,0,0,1,0,0,0,43
"1893",0,0,0,1,0,0,0,12
"1894",0,0,0,1,0,0,0,4
"1895",0,0,0,1,0,0,0,6
"1896",0,0,0,1,0,0,0,4
"1897",0,0,0,1,0,0,0,3
"1898",0,0,0,1,0,0,0,8
"1899",0,0,0,1,0,0,0,5
"1900",0,0,0,1,0,0,0,33
"1901",0,0,0,1,0,0,0,3
"1902",0,0,0,1,0,0,0,1
"1903",0,0,0,1,0,0,0,6
"1904",0,0,0,1,0,0,0,2
"1905",0,0,0,1,0,0,0,6
"1906",0,0,0,1,0,0,0,3
"1907",0,0,0,1,0,0,0,41
"1908",0,0,0,1,0,0,0,4
"1909",0,0,0,1,0,0,0,2
"1910",0,0,0,1,0,0,0,5
"1911",0,0,0,1,0,0,0,19
"1912",0,0,0,1,0,0,0,3
"1913",0,0,0,1,0,0,0,14
"1914",0,0,0,1,0,0,0,1
"1915",0,0,0,1,0,0,0,40
"1916",0,0,0,1,0,0,0,2
"1917",0,0,0,1,0,0,0,3
"1918",0,0,0,1,0,0,0,2
"1919",0,0,0,1,0,0,0,5
"1920",0,0,0,1,0,0,0,7
"1921",0,0,0,1,0,0,0,10
"1922",0,0,0,1,0,0,0,11
"1923",0,0,0,1,0,0,0,57
"1924",0,0,0,1,0,0,0,4
"1925",0,0,0,1,0,0,0,96
"1926",0,0,0,1,0,0,0,2
"1927",0,0,0,1,0,0,0,19
"1928",0,0,0,1,0,0,0,6
"1929",0,0,0,1,0,0,0,60
"1930",0,0,0,1,0,0,0,15
"1931",0,0,0,1,0,0,0,10
"1932",0,0,0,1,0,0,0,14
"1933",0,0,0,1,0,0,0,13
"1934",0,0,0,1,0,0,0,4
"1935",0,0,0,1,0,0,0,6
"1936",0,0,0,1,0,0,0,4
"1937",0,0,0,1,0,0,0,13
"1938",0,0,0,1,0,0,0,1
"1939",0,0,0,1,0,0,0,15
"1940",0,0,0,1,0,0,0,5
"1941",0,0,0,1,0,0,0,6
"1942",0,0,0,1,0,0,0,7
"1943",0,0,0,1,0,0,0,6
"1944",0,0,0,1,0,0,0,10
"1945",0,0,0,1,0,0,0,5
"1946",0,0,0,1,0,0,0,10
"1947",0,0,0,1,0,0,0,27
"1948",0,0,0,1,0,0,0,6
"1949",0,0,0,1,0,0,0,7
"1950",0,0,0,1,0,0,0,6
"1951",0,0,0,1,0,0,0,14
"1952",0,0,0,1,0,0,0,4
"1953",0,0,0,1,0,0,0,6
"1954",0,0,0,1,0,0,0,21
"1955",0,0,0,1,0,0,0,3
"1956",0,0,0,1,0,0,0,4
"1957",0,0,0,1,0,0,0,7
"1958",0,0,0,1,0,0,0,14
"1959",0,0,0,1,0,0,0,51
"1960",0,0,0,1,0,0,0,70
"1961",0,0,0,1,0,0,0,30
"1962",0,0,0,1,0,0,0,27
"1963",0,0,0,1,0,0,0,6
"1964",0,0,0,1,0,0,0,5
"1965",0,0,0,1,0,0,0,10
"1966",0,0,0,1,0,0,0,5
"1967",0,0,0,1,0,0,0,5
"1968",0,0,0,1,0,0,0,2
"1969",0,0,0,1,0,0,0,5
"1970",0,0,0,1,0,0,0,2
"1971",0,0,0,1,0,0,0,4
"1972",0,0,0,1,0,0,0,103
"1973",0,0,0,1,0,0,0,2
"1974",0,0,0,1,0,0,0,2
"1975",0,0,0,1,0,0,0,7
"1976",0,0,0,1,0,0,0,1
"1977",0,0,0,1,0,0,0,2
"1978",0,0,0,1,0,0,0,3
"1979",0,0,0,1,0,0,0,10
"1980",0,0,0,1,0,0,0,3
"1981",0,0,0,1,0,0,0,32
"1982",0,0,0,1,0,0,0,4
"1983",0,0,0,1,0,0,0,2
"1984",0,0,0,1,0,0,0,1
"1985",0,0,0,1,0,0,0,3
"1986",0,0,0,1,0,0,0,12
"1987",0,0,0,1,0,0,0,32
"1988",0,0,0,1,0,0,0,8
"1989",0,0,0,1,0,0,0,1
"1990",0,0,0,1,0,0,0,2
"1991",0,0,0,1,0,0,0,3
"1992",0,0,0,1,0,0,0,14
"1993",0,0,0,1,0,0,0,4
"1994",0,0,0,1,0,0,0,7
"1995",0,0,0,1,0,0,0,6
"1996",0,0,0,1,0,0,0,5
"1997",0,0,0,1,0,0,0,5
"1998",0,0,0,1,0,0,0,7
"1999",0,0,0,1,0,0,0,3
"2000",0,0,0,1,0,0,0,12
"2001",0,0,0,1,0,0,0,1
"2002",0,0,0,1,0,0,0,3
"2003",0,0,0,1,0,0,0,1
"2004",0,0,0,1,0,0,0,9
"2005",0,0,0,1,0,0,0,40
"2006",0,0,0,1,0,0,0,9
"2007",0,0,0,1,0,0,0,6
"2008",0,0,0,0,1,0,0,5
"2009",0,0,0,0,1,0,0,7
"2010",0,0,0,0,1,0,0,1
"2011",0,0,0,0,1,0,0,6
"2012",0,0,0,0,1,0,0,6
"2013",0,0,0,0,1,0,0,20
"2014",0,0,0,0,1,0,0,2
"2015",0,0,0,0,1,0,0,6
"2016",0,0,0,0,1,0,0,4
"2017",0,0,0,0,1,0,0,2
"2018",0,0,0,0,1,0,0,5
"2019",0,0,0,0,1,0,0,1
"2020",0,0,0,0,1,0,0,3
"2021",0,0,0,0,1,0,0,3
"2022",0,0,0,0,1,0,0,30
"2023",0,0,0,0,1,0,0,6
"2024",0,0,0,0,1,0,0,5
"2025",0,0,0,0,1,0,0,5
"2026",0,0,0,0,1,0,0,6
"2027",0,0,0,0,1,0,0,43
"2028",0,0,0,0,1,0,0,7
"2029",0,0,0,0,1,0,0,18
"2030",0,0,0,0,1,0,0,5
"2031",0,0,0,0,1,0,0,7
"2032",0,0,0,0,1,0,0,9
"2033",0,0,0,0,1,0,0,35
"2034",0,0,0,0,1,0,0,25
"2035",0,0,0,0,1,0,0,14
"2036",0,0,0,0,1,0,0,23
"2037",0,0,0,0,1,0,0,43
"2038",0,0,0,0,1,0,0,19
"2039",0,0,0,0,1,0,0,5
"2040",0,0,0,0,1,0,0,7
"2041",0,0,0,0,1,0,0,1
"2042",0,0,0,0,1,0,0,6
"2043",0,0,0,0,1,0,0,6
"2044",0,0,0,0,1,0,0,7
"2045",0,0,0,0,1,0,0,3
"2046",0,0,0,0,1,0,0,6
"2047",0,0,0,0,1,0,0,4
"2048",0,0,0,0,1,0,0,1
"2049",0,0,0,0,1,0,0,20
"2050",0,0,0,0,1,0,0,1
"2051",0,0,0,0,1,0,0,15
"2052",0,0,0,0,1,0,0,5
"2053",0,0,0,0,1,0,0,4
"2054",0,0,0,0,1,0,0,6
"2055",0,0,0,0,1,0,0,5
"2056",0,0,0,0,1,0,0,4
"2057",0,0,0,0,1,0,0,2
"2058",0,0,0,0,1,0,0,5
"2059",0,0,0,0,1,0,0,180
"2060",0,0,0,0,1,0,0,5
"2061",0,0,0,0,1,0,0,7
"2062",0,0,0,0,1,0,0,2
"2063",0,0,0,0,1,0,0,1
"2064",0,0,0,0,1,0,0,11
"2065",0,0,0,0,1,0,0,15
"2066",0,0,0,0,1,0,0,5
"2067",0,0,0,0,1,0,0,5
"2068",0,0,0,0,1,0,0,8
"2069",0,0,0,0,1,0,0,26
"2070",0,0,0,0,1,0,0,14
"2071",0,0,0,0,1,0,0,4
"2072",0,0,0,0,1,0,0,3
"2073",0,0,0,0,1,0,0,7
"2074",0,0,0,0,1,0,0,17
"2075",0,0,0,0,1,0,0,8
"2076",0,0,0,0,1,0,0,31
"2077",0,0,0,0,1,0,0,6
"2078",0,0,0,0,1,0,0,8
"2079",0,0,0,0,1,0,0,30
"2080",0,0,0,0,1,0,0,6
"2081",0,0,0,0,1,0,0,5
"2082",0,0,0,0,1,0,0,5
"2083",0,0,0,0,1,0,0,6
"2084",0,0,0,0,1,0,0,17
"2085",0,0,0,0,1,0,0,2
"2086",0,0,0,0,1,0,0,43
"2087",0,0,0,0,1,0,0,7
"2088",0,0,0,0,1,0,0,18
"2089",0,0,0,0,1,0,0,4
"2090",0,0,0,0,1,0,0,3
"2091",0,0,0,0,1,0,0,6
"2092",0,0,0,0,1,0,0,3
"2093",0,0,0,0,1,0,0,4
"2094",0,0,0,0,1,0,0,5
"2095",0,0,0,0,1,0,0,2
"2096",0,0,0,0,1,0,0,5
"2097",0,0,0,0,1,0,0,10
"2098",0,0,0,0,1,0,0,7
"2099",0,0,0,0,1,0,0,15
"2100",0,0,0,0,1,0,0,27
"2101",0,0,0,0,1,0,0,3
"2102",0,0,0,0,1,0,0,1
"2103",0,0,0,0,1,0,0,13
"2104",0,0,0,0,1,0,0,15
"2105",0,0,0,0,1,0,0,13
"2106",0,0,0,0,1,0,0,6
"2107",0,0,0,0,1,0,0,6
"2108",0,0,0,0,1,0,0,2
"2109",0,0,0,0,1,0,0,1
"2110",0,0,0,0,1,0,0,16
"2111",0,0,0,0,1,0,0,7
"2112",0,0,0,0,1,0,0,3
"2113",0,0,0,0,1,0,0,6
"2114",0,0,0,0,1,0,0,5
"2115",0,0,0,0,1,0,0,10
"2116",0,0,0,0,1,0,0,4
"2117",0,0,0,0,1,0,0,1
"2118",0,0,0,0,1,0,0,20
"2119",0,0,0,0,1,0,0,1
"2120",0,0,0,0,1,0,0,8
"2121",0,0,0,0,1,0,0,7
"2122",0,0,0,0,1,0,0,10
"2123",0,0,0,0,1,0,0,6
"2124",0,0,0,0,1,0,0,7
"2125",0,0,0,0,1,0,0,44
"2126",0,0,0,0,1,0,0,6
"2127",0,0,0,0,1,0,0,11
"2128",0,0,0,0,1,0,0,7
"2129",0,0,0,0,1,0,0,9
"2130",0,0,0,0,1,0,0,42
"2131",0,0,0,0,1,0,0,7
"2132",0,0,0,0,1,0,0,15
"2133",0,0,0,0,1,0,0,5
"2134",0,0,0,0,1,0,0,5
"2135",0,0,0,0,1,0,0,4
"2136",0,0,0,0,1,0,0,6
"2137",0,0,0,0,1,0,0,5
"2138",0,0,0,0,1,0,0,5
"2139",0,0,0,0,1,0,0,2
