"","before shift began","<1","2-Jan","4-Feb","6-Apr","8-Jun","10-Aug","12-Oct","16-Dec",">16","value"
"1106",0,0,0,1,0,0,0,0,0,0,3
"1107",0,0,0,1,0,0,0,0,0,0,12
"1108",0,0,0,1,0,0,0,0,0,0,5
"1109",0,0,0,1,0,0,0,0,0,0,10
"1110",0,0,0,1,0,0,0,0,0,0,11
"1111",0,0,0,1,0,0,0,0,0,0,4
"1112",0,0,0,1,0,0,0,0,0,0,14
"1113",0,0,0,1,0,0,0,0,0,0,3
"1114",0,0,0,1,0,0,0,0,0,0,5
"1115",0,0,0,1,0,0,0,0,0,0,3
"1116",0,0,0,1,0,0,0,0,0,0,10
"1117",0,0,0,1,0,0,0,0,0,0,5
"1118",0,0,0,1,0,0,0,0,0,0,4
"1119",0,0,0,1,0,0,0,0,0,0,2
"1120",0,0,0,1,0,0,0,0,0,0,2
"1121",0,0,0,1,0,0,0,0,0,0,6
"1122",0,0,0,1,0,0,0,0,0,0,7
"1123",0,0,0,1,0,0,0,0,0,0,10
"1124",0,0,0,1,0,0,0,0,0,0,4
"1125",0,0,0,1,0,0,0,0,0,0,4
"1126",0,0,0,1,0,0,0,0,0,0,4
"1127",0,0,0,1,0,0,0,0,0,0,3
"1128",0,0,0,1,0,0,0,0,0,0,2
"1129",0,0,0,1,0,0,0,0,0,0,4
"1130",0,0,0,1,0,0,0,0,0,0,7
"1131",0,0,0,1,0,0,0,0,0,0,10
"1132",0,0,0,1,0,0,0,0,0,0,68
"1133",0,0,0,1,0,0,0,0,0,0,3
"1134",0,0,0,1,0,0,0,0,0,0,5
"1135",0,0,0,1,0,0,0,0,0,0,40
"1136",0,0,0,1,0,0,0,0,0,0,16
"1137",0,0,0,1,0,0,0,0,0,0,4
"1138",0,0,0,1,0,0,0,0,0,0,3
"1139",0,0,0,1,0,0,0,0,0,0,7
"1140",0,0,0,1,0,0,0,0,0,0,3
"1141",0,0,0,1,0,0,0,0,0,0,5
"1142",0,0,0,1,0,0,0,0,0,0,3
"1143",0,0,0,1,0,0,0,0,0,0,2
"1144",0,0,0,1,0,0,0,0,0,0,4
"1145",0,0,0,1,0,0,0,0,0,0,4
"1146",0,0,0,1,0,0,0,0,0,0,14
"1147",0,0,0,1,0,0,0,0,0,0,21
"1148",0,0,0,1,0,0,0,0,0,0,2
"1149",0,0,0,1,0,0,0,0,0,0,1
"1150",0,0,0,1,0,0,0,0,0,0,10
"1151",0,0,0,1,0,0,0,0,0,0,7
"1152",0,0,0,1,0,0,0,0,0,0,4
"1153",0,0,0,1,0,0,0,0,0,0,2
"1154",0,0,0,1,0,0,0,0,0,0,6
"1155",0,0,0,1,0,0,0,0,0,0,3
"1156",0,0,0,1,0,0,0,0,0,0,4
"1157",0,0,0,1,0,0,0,0,0,0,10
"1158",0,0,0,1,0,0,0,0,0,0,6
"1159",0,0,0,1,0,0,0,0,0,0,10
"1160",0,0,0,1,0,0,0,0,0,0,10
"1161",0,0,0,1,0,0,0,0,0,0,23
"1162",0,0,0,1,0,0,0,0,0,0,21
"1163",0,0,0,1,0,0,0,0,0,0,29
"1164",0,0,0,1,0,0,0,0,0,0,5
"1165",0,0,0,1,0,0,0,0,0,0,2
"1166",0,0,0,1,0,0,0,0,0,0,3
"1167",0,0,0,1,0,0,0,0,0,0,5
"1168",0,0,0,1,0,0,0,0,0,0,2
"1169",0,0,0,1,0,0,0,0,0,0,2
"1170",0,0,0,1,0,0,0,0,0,0,7
"1171",0,0,0,1,0,0,0,0,0,0,60
"1172",0,0,0,1,0,0,0,0,0,0,5
"1173",0,0,0,1,0,0,0,0,0,0,19
"1174",0,0,0,1,0,0,0,0,0,0,5
"1175",0,0,0,1,0,0,0,0,0,0,36
"1176",0,0,0,1,0,0,0,0,0,0,7
"1177",0,0,0,1,0,0,0,0,0,0,3
"1178",0,0,0,1,0,0,0,0,0,0,3
"1179",0,0,0,1,0,0,0,0,0,0,2
"1180",0,0,0,1,0,0,0,0,0,0,2
"1181",0,0,0,1,0,0,0,0,0,0,5
"1182",0,0,0,1,0,0,0,0,0,0,53
"1183",0,0,0,1,0,0,0,0,0,0,30
"1184",0,0,0,1,0,0,0,0,0,0,111
"1185",0,0,0,1,0,0,0,0,0,0,7
"1186",0,0,0,1,0,0,0,0,0,0,2
"1187",0,0,0,1,0,0,0,0,0,0,10
"1188",0,0,0,1,0,0,0,0,0,0,5
"1189",0,0,0,1,0,0,0,0,0,0,2
"1190",0,0,0,1,0,0,0,0,0,0,3
"1191",0,0,0,1,0,0,0,0,0,0,3
"1192",0,0,0,1,0,0,0,0,0,0,3
"1193",0,0,0,1,0,0,0,0,0,0,10
"1194",0,0,0,1,0,0,0,0,0,0,3
"1195",0,0,0,1,0,0,0,0,0,0,10
"1196",0,0,0,1,0,0,0,0,0,0,4
"1197",0,0,0,1,0,0,0,0,0,0,5
"1198",0,0,0,1,0,0,0,0,0,0,2
"1199",0,0,0,1,0,0,0,0,0,0,18
"1200",0,0,0,1,0,0,0,0,0,0,2
"1201",0,0,0,1,0,0,0,0,0,0,7
"1202",0,0,0,1,0,0,0,0,0,0,2
"1203",0,0,0,1,0,0,0,0,0,0,3
"1204",0,0,0,1,0,0,0,0,0,0,6
"1205",0,0,0,1,0,0,0,0,0,0,12
"1206",0,0,0,1,0,0,0,0,0,0,7
"1207",0,0,0,1,0,0,0,0,0,0,4
"1208",0,0,0,1,0,0,0,0,0,0,9
"1209",0,0,0,1,0,0,0,0,0,0,7
"1210",0,0,0,1,0,0,0,0,0,0,1
"1211",0,0,0,1,0,0,0,0,0,0,11
"1212",0,0,0,1,0,0,0,0,0,0,4
"1213",0,0,0,1,0,0,0,0,0,0,2
"1214",0,0,0,1,0,0,0,0,0,0,2
"1215",0,0,0,1,0,0,0,0,0,0,2
"1216",0,0,0,1,0,0,0,0,0,0,30
"1217",0,0,0,1,0,0,0,0,0,0,2
"1218",0,0,0,1,0,0,0,0,0,0,1
"1219",0,0,0,1,0,0,0,0,0,0,10
"1220",0,0,0,1,0,0,0,0,0,0,6
"1221",0,0,0,1,0,0,0,0,0,0,10
"1222",0,0,0,1,0,0,0,0,0,0,3
"1223",0,0,0,1,0,0,0,0,0,0,6
"1224",0,0,0,1,0,0,0,0,0,0,5
"1225",0,0,0,1,0,0,0,0,0,0,3
"1226",0,0,0,1,0,0,0,0,0,0,15
"1227",0,0,0,1,0,0,0,0,0,0,3
"1228",0,0,0,1,0,0,0,0,0,0,3
"1229",0,0,0,1,0,0,0,0,0,0,2
"1230",0,0,0,1,0,0,0,0,0,0,3
"1231",0,0,0,1,0,0,0,0,0,0,14
"1232",0,0,0,1,0,0,0,0,0,0,2
"1233",0,0,0,1,0,0,0,0,0,0,1
"1234",0,0,0,1,0,0,0,0,0,0,3
"1235",0,0,0,1,0,0,0,0,0,0,4
"1236",0,0,0,1,0,0,0,0,0,0,20
"1237",0,0,0,1,0,0,0,0,0,0,15
"1238",0,0,0,1,0,0,0,0,0,0,5
"1239",0,0,0,1,0,0,0,0,0,0,1
"1240",0,0,0,1,0,0,0,0,0,0,5
"1241",0,0,0,1,0,0,0,0,0,0,3
"1242",0,0,0,1,0,0,0,0,0,0,5
"1243",0,0,0,1,0,0,0,0,0,0,5
"1244",0,0,0,1,0,0,0,0,0,0,2
"1245",0,0,0,1,0,0,0,0,0,0,5
"1246",0,0,0,1,0,0,0,0,0,0,4
"1247",0,0,0,1,0,0,0,0,0,0,77
"1248",0,0,0,1,0,0,0,0,0,0,16
"1249",0,0,0,1,0,0,0,0,0,0,5
"1250",0,0,0,1,0,0,0,0,0,0,10
"1251",0,0,0,1,0,0,0,0,0,0,6
"1252",0,0,0,1,0,0,0,0,0,0,3
"1253",0,0,0,1,0,0,0,0,0,0,3
"1254",0,0,0,1,0,0,0,0,0,0,5
"1255",0,0,0,1,0,0,0,0,0,0,10
"1256",0,0,0,1,0,0,0,0,0,0,4
"1257",0,0,0,1,0,0,0,0,0,0,13
"1258",0,0,0,1,0,0,0,0,0,0,3
"1259",0,0,0,1,0,0,0,0,0,0,3
"1260",0,0,0,1,0,0,0,0,0,0,4
"1261",0,0,0,1,0,0,0,0,0,0,5
"1262",0,0,0,1,0,0,0,0,0,0,7
"1263",0,0,0,1,0,0,0,0,0,0,10
"1264",0,0,0,1,0,0,0,0,0,0,50
"1265",0,0,0,1,0,0,0,0,0,0,4
"1266",0,0,0,1,0,0,0,0,0,0,8
"1267",0,0,0,1,0,0,0,0,0,0,6
"1268",0,0,0,1,0,0,0,0,0,0,3
"1269",0,0,0,1,0,0,0,0,0,0,9
"1270",0,0,0,1,0,0,0,0,0,0,3
"1271",0,0,0,1,0,0,0,0,0,0,9
"1272",0,0,0,1,0,0,0,0,0,0,13
"1273",0,0,0,1,0,0,0,0,0,0,2
"1274",0,0,0,1,0,0,0,0,0,0,3
"1275",0,0,0,1,0,0,0,0,0,0,3
"1276",0,0,0,1,0,0,0,0,0,0,8
"1277",0,0,0,1,0,0,0,0,0,0,3
"1278",0,0,0,1,0,0,0,0,0,0,4
"1279",0,0,0,1,0,0,0,0,0,0,5
"1280",0,0,0,1,0,0,0,0,0,0,3
"1281",0,0,0,1,0,0,0,0,0,0,29
"1282",0,0,0,1,0,0,0,0,0,0,16
"1283",0,0,0,1,0,0,0,0,0,0,10
"1284",0,0,0,1,0,0,0,0,0,0,5
"1285",0,0,0,1,0,0,0,0,0,0,5
"1286",0,0,0,1,0,0,0,0,0,0,4
"1287",0,0,0,1,0,0,0,0,0,0,7
"1288",0,0,0,1,0,0,0,0,0,0,8
"1289",0,0,0,1,0,0,0,0,0,0,5
"1290",0,0,0,1,0,0,0,0,0,0,7
"1291",0,0,0,1,0,0,0,0,0,0,4
"1292",0,0,0,1,0,0,0,0,0,0,11
"1293",0,0,0,1,0,0,0,0,0,0,15
"1294",0,0,0,1,0,0,0,0,0,0,4
"1295",0,0,0,1,0,0,0,0,0,0,15
"1296",0,0,0,1,0,0,0,0,0,0,4
"1297",0,0,0,1,0,0,0,0,0,0,4
"1298",0,0,0,1,0,0,0,0,0,0,2
"1299",0,0,0,1,0,0,0,0,0,0,8
"1300",0,0,0,1,0,0,0,0,0,0,2
"1301",0,0,0,1,0,0,0,0,0,0,2
"1302",0,0,0,1,0,0,0,0,0,0,2
"1303",0,0,0,1,0,0,0,0,0,0,3
"1304",0,0,0,1,0,0,0,0,0,0,2
"1305",0,0,0,1,0,0,0,0,0,0,6
"1306",0,0,0,1,0,0,0,0,0,0,6
"1307",0,0,0,1,0,0,0,0,0,0,6
"1308",0,0,0,1,0,0,0,0,0,0,3
"1309",0,0,0,1,0,0,0,0,0,0,3
"1310",0,0,0,1,0,0,0,0,0,0,7
"1311",0,0,0,1,0,0,0,0,0,0,3
"1312",0,0,0,1,0,0,0,0,0,0,12
"1313",0,0,0,1,0,0,0,0,0,0,4
"1314",0,0,0,1,0,0,0,0,0,0,3
"1315",0,0,0,1,0,0,0,0,0,0,2
"1316",0,0,0,1,0,0,0,0,0,0,23
"1317",0,0,0,1,0,0,0,0,0,0,2
"1318",0,0,0,1,0,0,0,0,0,0,20
"1319",0,0,0,1,0,0,0,0,0,0,6
"1320",0,0,0,1,0,0,0,0,0,0,6
"1321",0,0,0,1,0,0,0,0,0,0,21
"1322",0,0,0,1,0,0,0,0,0,0,2
"1323",0,0,0,1,0,0,0,0,0,0,2
"1324",0,0,0,1,0,0,0,0,0,0,5
"1325",0,0,0,1,0,0,0,0,0,0,4
"1326",0,0,0,1,0,0,0,0,0,0,10
"1327",0,0,0,1,0,0,0,0,0,0,4
"1328",0,0,0,1,0,0,0,0,0,0,7
"1329",0,0,0,1,0,0,0,0,0,0,13
"1330",0,0,0,1,0,0,0,0,0,0,2
"1331",0,0,0,1,0,0,0,0,0,0,10
"1332",0,0,0,1,0,0,0,0,0,0,5
"1333",0,0,0,1,0,0,0,0,0,0,4
"1334",0,0,0,1,0,0,0,0,0,0,20
"1335",0,0,0,1,0,0,0,0,0,0,15
"1336",0,0,0,1,0,0,0,0,0,0,4
"1337",0,0,0,1,0,0,0,0,0,0,12
"1338",0,0,0,1,0,0,0,0,0,0,1
"1339",0,0,0,1,0,0,0,0,0,0,3
"1340",0,0,0,1,0,0,0,0,0,0,2
"1341",0,0,0,1,0,0,0,0,0,0,7
"1342",0,0,0,1,0,0,0,0,0,0,7
"1343",0,0,0,1,0,0,0,0,0,0,14
"1344",0,0,0,1,0,0,0,0,0,0,15
"1345",0,0,0,1,0,0,0,0,0,0,3
"1346",0,0,0,1,0,0,0,0,0,0,5
"1347",0,0,0,1,0,0,0,0,0,0,10
"1348",0,0,0,1,0,0,0,0,0,0,5
"1349",0,0,0,1,0,0,0,0,0,0,14
"1350",0,0,0,1,0,0,0,0,0,0,3
"1351",0,0,0,1,0,0,0,0,0,0,3
"1352",0,0,0,1,0,0,0,0,0,0,2
"1353",0,0,0,1,0,0,0,0,0,0,4
"1354",0,0,0,1,0,0,0,0,0,0,4
"1355",0,0,0,1,0,0,0,0,0,0,1
"1356",0,0,0,1,0,0,0,0,0,0,1
"1357",0,0,0,1,0,0,0,0,0,0,5
"1358",0,0,0,1,0,0,0,0,0,0,2
"1359",0,0,0,1,0,0,0,0,0,0,7
"1360",0,0,0,1,0,0,0,0,0,0,5
"1361",0,0,0,1,0,0,0,0,0,0,5
"1362",0,0,0,1,0,0,0,0,0,0,2
"1363",0,0,0,1,0,0,0,0,0,0,2
"1364",0,0,0,1,0,0,0,0,0,0,5
"1365",0,0,0,1,0,0,0,0,0,0,3
"1366",0,0,0,1,0,0,0,0,0,0,5
"1367",0,0,0,1,0,0,0,0,0,0,13
"1368",0,0,0,1,0,0,0,0,0,0,7
"1369",0,0,0,1,0,0,0,0,0,0,14
"1370",0,0,0,1,0,0,0,0,0,0,8
"1371",0,0,0,1,0,0,0,0,0,0,4
"1372",0,0,0,1,0,0,0,0,0,0,4
"1373",0,0,0,1,0,0,0,0,0,0,5
"1374",0,0,0,1,0,0,0,0,0,0,3
"1375",0,0,0,1,0,0,0,0,0,0,3
"1376",0,0,0,1,0,0,0,0,0,0,4
"1377",0,0,0,1,0,0,0,0,0,0,6
"1378",0,0,0,1,0,0,0,0,0,0,8
"1379",0,0,0,1,0,0,0,0,0,0,7
"1380",0,0,0,1,0,0,0,0,0,0,15
"1381",0,0,0,1,0,0,0,0,0,0,2
"1382",0,0,0,1,0,0,0,0,0,0,5
"1383",0,0,0,1,0,0,0,0,0,0,6
"1384",0,0,0,1,0,0,0,0,0,0,9
"1385",0,0,0,1,0,0,0,0,0,0,5
"1386",0,0,0,1,0,0,0,0,0,0,5
"1387",0,0,0,1,0,0,0,0,0,0,3
"1388",0,0,0,1,0,0,0,0,0,0,3
"1389",0,0,0,1,0,0,0,0,0,0,4
"1390",0,0,0,1,0,0,0,0,0,0,8
"1391",0,0,0,1,0,0,0,0,0,0,2
"1392",0,0,0,1,0,0,0,0,0,0,18
"1393",0,0,0,1,0,0,0,0,0,0,3
"1394",0,0,0,1,0,0,0,0,0,0,3
"1395",0,0,0,1,0,0,0,0,0,0,15
"1396",0,0,0,1,0,0,0,0,0,0,19
"1397",0,0,0,1,0,0,0,0,0,0,5
"1398",0,0,0,1,0,0,0,0,0,0,2
"1399",0,0,0,1,0,0,0,0,0,0,37
"1400",0,0,0,1,0,0,0,0,0,0,7
"1401",0,0,0,1,0,0,0,0,0,0,10
"1402",0,0,0,1,0,0,0,0,0,0,8
"1403",0,0,0,1,0,0,0,0,0,0,7
"1404",0,0,0,1,0,0,0,0,0,0,3
"1405",0,0,0,1,0,0,0,0,0,0,2
"1406",0,0,0,1,0,0,0,0,0,0,5
"1407",0,0,0,1,0,0,0,0,0,0,3
"1408",0,0,0,1,0,0,0,0,0,0,4
"1409",0,0,0,1,0,0,0,0,0,0,12
"1410",0,0,0,1,0,0,0,0,0,0,3
"1411",0,0,0,1,0,0,0,0,0,0,2
"1412",0,0,0,1,0,0,0,0,0,0,3
"1413",0,0,0,1,0,0,0,0,0,0,11
"1414",0,0,0,1,0,0,0,0,0,0,7
"1415",0,0,0,1,0,0,0,0,0,0,3
"1416",0,0,0,1,0,0,0,0,0,0,3
"1417",0,0,0,1,0,0,0,0,0,0,4
"1418",0,0,0,1,0,0,0,0,0,0,6
"1419",0,0,0,1,0,0,0,0,0,0,3
"1420",0,0,0,1,0,0,0,0,0,0,12
"1421",0,0,0,1,0,0,0,0,0,0,1
"1422",0,0,0,1,0,0,0,0,0,0,2
"1423",0,0,0,1,0,0,0,0,0,0,2
"1424",0,0,0,1,0,0,0,0,0,0,4
"1425",0,0,0,1,0,0,0,0,0,0,5
"1426",0,0,0,1,0,0,0,0,0,0,3
"1427",0,0,0,1,0,0,0,0,0,0,3
"1428",0,0,0,1,0,0,0,0,0,0,4
"1429",0,0,0,1,0,0,0,0,0,0,3
"1430",0,0,0,1,0,0,0,0,0,0,14
"1431",0,0,0,1,0,0,0,0,0,0,8
"1432",0,0,0,1,0,0,0,0,0,0,3
"1433",0,0,0,1,0,0,0,0,0,0,4
"1434",0,0,0,1,0,0,0,0,0,0,2
"1435",0,0,0,1,0,0,0,0,0,0,2
"1436",0,0,0,1,0,0,0,0,0,0,3
"1437",0,0,0,1,0,0,0,0,0,0,34
"1438",0,0,0,1,0,0,0,0,0,0,3
"1439",0,0,0,1,0,0,0,0,0,0,2
"1440",0,0,0,1,0,0,0,0,0,0,1
"1441",0,0,0,1,0,0,0,0,0,0,13
"1442",0,0,0,1,0,0,0,0,0,0,16
"1443",0,0,0,1,0,0,0,0,0,0,9
"1444",0,0,0,1,0,0,0,0,0,0,2
"1445",0,0,0,1,0,0,0,0,0,0,7
"1446",0,0,0,1,0,0,0,0,0,0,3
"1447",0,0,0,1,0,0,0,0,0,0,4
"1448",0,0,0,1,0,0,0,0,0,0,5
"1449",0,0,0,1,0,0,0,0,0,0,5
"1450",0,0,0,1,0,0,0,0,0,0,2
"1451",0,0,0,1,0,0,0,0,0,0,4
"1452",0,0,0,0,1,0,0,0,0,0,7
"1453",0,0,0,0,1,0,0,0,0,0,4
"1454",0,0,0,0,1,0,0,0,0,0,7
"1455",0,0,0,0,1,0,0,0,0,0,29
"1456",0,0,0,0,1,0,0,0,0,0,16
"1457",0,0,0,0,1,0,0,0,0,0,5
"1458",0,0,0,0,1,0,0,0,0,0,7
"1459",0,0,0,0,1,0,0,0,0,0,1
"1460",0,0,0,0,1,0,0,0,0,0,4
"1461",0,0,0,0,1,0,0,0,0,0,15
"1462",0,0,0,0,1,0,0,0,0,0,9
"1463",0,0,0,0,1,0,0,0,0,0,3
"1464",0,0,0,0,1,0,0,0,0,0,5
"1465",0,0,0,0,1,0,0,0,0,0,7
"1466",0,0,0,0,1,0,0,0,0,0,3
"1467",0,0,0,0,1,0,0,0,0,0,1
"1468",0,0,0,0,1,0,0,0,0,0,4
"1469",0,0,0,0,1,0,0,0,0,0,3
"1470",0,0,0,0,1,0,0,0,0,0,5
"1471",0,0,0,0,1,0,0,0,0,0,3
"1472",0,0,0,0,1,0,0,0,0,0,5
"1473",0,0,0,0,1,0,0,0,0,0,6
"1474",0,0,0,0,1,0,0,0,0,0,14
"1475",0,0,0,0,1,0,0,0,0,0,22
"1476",0,0,0,0,1,0,0,0,0,0,11
"1477",0,0,0,0,1,0,0,0,0,0,8
"1478",0,0,0,0,1,0,0,0,0,0,8
"1479",0,0,0,0,1,0,0,0,0,0,10
"1480",0,0,0,0,1,0,0,0,0,0,15
"1481",0,0,0,0,1,0,0,0,0,0,10
"1482",0,0,0,0,1,0,0,0,0,0,18
"1483",0,0,0,0,1,0,0,0,0,0,3
"1484",0,0,0,0,1,0,0,0,0,0,14
"1485",0,0,0,0,1,0,0,0,0,0,29
"1486",0,0,0,0,1,0,0,0,0,0,20
"1487",0,0,0,0,1,0,0,0,0,0,4
"1488",0,0,0,0,1,0,0,0,0,0,3
"1489",0,0,0,0,1,0,0,0,0,0,7
"1490",0,0,0,0,1,0,0,0,0,0,4
"1491",0,0,0,0,1,0,0,0,0,0,7
"1492",0,0,0,0,1,0,0,0,0,0,45
"1493",0,0,0,0,1,0,0,0,0,0,28
"1494",0,0,0,0,1,0,0,0,0,0,16
"1495",0,0,0,0,1,0,0,0,0,0,6
"1496",0,0,0,0,1,0,0,0,0,0,6
"1497",0,0,0,0,1,0,0,0,0,0,6
"1498",0,0,0,0,1,0,0,0,0,0,4
"1499",0,0,0,0,1,0,0,0,0,0,7
"1500",0,0,0,0,1,0,0,0,0,0,5
"1501",0,0,0,0,1,0,0,0,0,0,16
"1502",0,0,0,0,1,0,0,0,0,0,5
"1503",0,0,0,0,1,0,0,0,0,0,4
"1504",0,0,0,0,1,0,0,0,0,0,7
"1505",0,0,0,0,1,0,0,0,0,0,1
"1506",0,0,0,0,1,0,0,0,0,0,4
"1507",0,0,0,0,1,0,0,0,0,0,3
"1508",0,0,0,0,1,0,0,0,0,0,10
"1509",0,0,0,0,1,0,0,0,0,0,8
"1510",0,0,0,0,1,0,0,0,0,0,5
"1511",0,0,0,0,1,0,0,0,0,0,11
"1512",0,0,0,0,1,0,0,0,0,0,51
"1513",0,0,0,0,1,0,0,0,0,0,4
"1514",0,0,0,0,1,0,0,0,0,0,14
"1515",0,0,0,0,1,0,0,0,0,0,7
"1516",0,0,0,0,1,0,0,0,0,0,8
"1517",0,0,0,0,1,0,0,0,0,0,8
"1518",0,0,0,0,1,0,0,0,0,0,8
"1519",0,0,0,0,1,0,0,0,0,0,14
"1520",0,0,0,0,1,0,0,0,0,0,5
"1521",0,0,0,0,1,0,0,0,0,0,10
"1522",0,0,0,0,1,0,0,0,0,0,4
"1523",0,0,0,0,1,0,0,0,0,0,5
"1524",0,0,0,0,1,0,0,0,0,0,20
"1525",0,0,0,0,1,0,0,0,0,0,8
"1526",0,0,0,0,1,0,0,0,0,0,5
"1527",0,0,0,0,1,0,0,0,0,0,10
"1528",0,0,0,0,1,0,0,0,0,0,8
"1529",0,0,0,0,1,0,0,0,0,0,7
"1530",0,0,0,0,1,0,0,0,0,0,3
"1531",0,0,0,0,1,0,0,0,0,0,1
"1532",0,0,0,0,1,0,0,0,0,0,4
"1533",0,0,0,0,1,0,0,0,0,0,3
"1534",0,0,0,0,1,0,0,0,0,0,4
"1535",0,0,0,0,1,0,0,0,0,0,3
"1536",0,0,0,0,1,0,0,0,0,0,5
"1537",0,0,0,0,1,0,0,0,0,0,3
"1538",0,0,0,0,1,0,0,0,0,0,5
"1539",0,0,0,0,1,0,0,0,0,0,6
"1540",0,0,0,0,1,0,0,0,0,0,33
"1541",0,0,0,0,1,0,0,0,0,0,12
"1542",0,0,0,0,1,0,0,0,0,0,9
"1543",0,0,0,0,1,0,0,0,0,0,4
"1544",0,0,0,0,1,0,0,0,0,0,6
"1545",0,0,0,0,1,0,0,0,0,0,3
"1546",0,0,0,0,1,0,0,0,0,0,4
"1547",0,0,0,0,1,0,0,0,0,0,5
"1548",0,0,0,0,1,0,0,0,0,0,2
"1549",0,0,0,0,1,0,0,0,0,0,10
"1550",0,0,0,0,1,0,0,0,0,0,7
"1551",0,0,0,0,1,0,0,0,0,0,4
"1552",0,0,0,0,1,0,0,0,0,0,4
"1553",0,0,0,0,1,0,0,0,0,0,2
"1554",0,0,0,0,1,0,0,0,0,0,15
"1555",0,0,0,0,1,0,0,0,0,0,7
"1556",0,0,0,0,1,0,0,0,0,0,45
"1557",0,0,0,0,1,0,0,0,0,0,59
"1558",0,0,0,0,1,0,0,0,0,0,14
"1559",0,0,0,0,1,0,0,0,0,0,19
"1560",0,0,0,0,1,0,0,0,0,0,29
"1561",0,0,0,0,1,0,0,0,0,0,16
"1562",0,0,0,0,1,0,0,0,0,0,9
"1563",0,0,0,0,1,0,0,0,0,0,1
"1564",0,0,0,0,1,0,0,0,0,0,7
"1565",0,0,0,0,1,0,0,0,0,0,6
"1566",0,0,0,0,1,0,0,0,0,0,6
"1567",0,0,0,0,1,0,0,0,0,0,6
"1568",0,0,0,0,1,0,0,0,0,0,9
"1569",0,0,0,0,1,0,0,0,0,0,6
"1570",0,0,0,0,1,0,0,0,0,0,4
"1571",0,0,0,0,1,0,0,0,0,0,7
"1572",0,0,0,0,1,0,0,0,0,0,5
"1573",0,0,0,0,1,0,0,0,0,0,16
"1574",0,0,0,0,1,0,0,0,0,0,7
"1575",0,0,0,0,1,0,0,0,0,0,6
"1576",0,0,0,0,1,0,0,0,0,0,7
"1577",0,0,0,0,1,0,0,0,0,0,8
"1578",0,0,0,0,1,0,0,0,0,0,8
"1579",0,0,0,0,1,0,0,0,0,0,14
"1580",0,0,0,0,1,0,0,0,0,0,13
"1581",0,0,0,0,1,0,0,0,0,0,8
"1582",0,0,0,0,1,0,0,0,0,0,10
"1583",0,0,0,0,1,0,0,0,0,0,16
"1584",0,0,0,0,1,0,0,0,0,0,1
"1585",0,0,0,0,1,0,0,0,0,0,2
"1586",0,0,0,0,1,0,0,0,0,0,4
"1587",0,0,0,0,1,0,0,0,0,0,4
"1588",0,0,0,0,1,0,0,0,0,0,6
"1589",0,0,0,0,1,0,0,0,0,0,3
"1590",0,0,0,0,1,0,0,0,0,0,2
"1591",0,0,0,0,1,0,0,0,0,0,5
"1592",0,0,0,0,1,0,0,0,0,0,6
"1593",0,0,0,0,1,0,0,0,0,0,4
"1594",0,0,0,0,1,0,0,0,0,0,7
"1595",0,0,0,0,1,0,0,0,0,0,1
"1596",0,0,0,0,1,0,0,0,0,0,4
"1597",0,0,0,0,1,0,0,0,0,0,3
"1598",0,0,0,0,1,0,0,0,0,0,10
"1599",0,0,0,0,1,0,0,0,0,0,5
"1600",0,0,0,0,1,0,0,0,0,0,2
"1601",0,0,0,0,1,0,0,0,0,0,3
"1602",0,0,0,0,1,0,0,0,0,0,9
"1603",0,0,0,0,1,0,0,0,0,0,4
"1604",0,0,0,0,1,0,0,0,0,0,8
"1605",0,0,0,0,1,0,0,0,0,0,5
"1606",0,0,0,0,1,0,0,0,0,0,5
"1607",0,0,0,0,1,0,0,0,0,0,3
"1608",0,0,0,0,1,0,0,0,0,0,12
"1609",0,0,0,0,1,0,0,0,0,0,11
"1610",0,0,0,0,1,0,0,0,0,0,4
"1611",0,0,0,0,1,0,0,0,0,0,2
"1612",0,0,0,0,1,0,0,0,0,0,2
"1613",0,0,0,0,1,0,0,0,0,0,3
"1614",0,0,0,0,1,0,0,0,0,0,4
"1615",0,0,0,0,1,0,0,0,0,0,2
"1616",0,0,0,0,1,0,0,0,0,0,15
"1617",0,0,0,0,1,0,0,0,0,0,12
"1618",0,0,0,0,1,0,0,0,0,0,1
"1619",0,0,0,0,1,0,0,0,0,0,4
"1620",0,0,0,0,1,0,0,0,0,0,14
"1621",0,0,0,0,1,0,0,0,0,0,7
"1622",0,0,0,0,1,0,0,0,0,0,3
"1623",0,0,0,0,1,0,0,0,0,0,4
"1624",0,0,0,0,1,0,0,0,0,0,26
"1625",0,0,0,0,1,0,0,0,0,0,8
"1626",0,0,0,0,1,0,0,0,0,0,8
"1627",0,0,0,0,1,0,0,0,0,0,8
"1628",0,0,0,0,1,0,0,0,0,0,14
"1629",0,0,0,0,1,0,0,0,0,0,10
"1630",0,0,0,0,1,0,0,0,0,0,5
"1631",0,0,0,0,1,0,0,0,0,0,10
"1632",0,0,0,0,1,0,0,0,0,0,4
"1633",0,0,0,0,1,0,0,0,0,0,4
"1634",0,0,0,0,1,0,0,0,0,0,5
"1635",0,0,0,0,1,0,0,0,0,0,9
"1636",0,0,0,0,1,0,0,0,0,0,5
"1637",0,0,0,0,1,0,0,0,0,0,10
"1638",0,0,0,0,1,0,0,0,0,0,16
"1639",0,0,0,0,1,0,0,0,0,0,10
"1640",0,0,0,0,1,0,0,0,0,0,5
"1641",0,0,0,0,1,0,0,0,0,0,10
